iso_code,gdp
4,628.146803888496
8,4578.63320812155
12,5516.23060417242
16,12313.9973571825
20,45682.2462308595
24,5059.08044128816
28,14004.8112122163
32,12334.7982453893
51,4017.22980824942
533,26942.3079764655
36,62513.4112171122
40,51786.3771747905
31,7891.31314749986
44,28720.6621934516
48,25464.760097715
50,1108.51509983546
52,16924.1903399365
112,8341.39967861093
56,47764.0715120833
84,6068.08860885237
204,1251.5047654269
60,98467.683993982
64,2589.89975441133
68,3022.46288443562
70,5196.86080042254
72,6844.02028762371
76,12071.1582132348
92,7164.071766724341
96,41037.0726485073
100,7901.78587639382
854,767.371390675917
108,257.818551909332
132,3405.93344748456
116,1098.07453750857
120,1631.71408426148
124,50955.9983232404
136,76613.4065500634
140,394.856956966036
148,1017.7878239279
152,14666.3435315712
156,7636.11660125265
170,8164.71449537797
174,1608.68786375537
180,472.266227045325
178,3622.53029274349
188,10737.6788809612
384,2124.01955857681
191,13784.4783575033
192,7117.52691001591
531,19552.660553207
196,27245.365234375
203,19890.9199056648
208,62548.9847332908
262,2239.11453821208
212,7498.91752183776
214,6533.66686007327
218,6374.6314856366
818,3196.86138078687
222,3638.51765819162
226,16804.9259482413
232,7164.071766724341
233,20261.0667303886
231,557.534148360438
242,5305.19092336933
246,50327.2402902632
258,21223.0837572513
266,9255.36859701951
270,561.649123155962
268,4739.18833846421
276,48023.8699845462
288,1942.90509974861
292,7164.071766724341
300,21616.7100094908
304,50484.9275739023
308,7726.40965652867
316,33483.9414359299
320,3779.64233613025
324,774.569037046568
624,605.122583085693
328,5495.37619674792
332,1453.91747709273
340,2164.42021860394
344,40315.2855640552
348,14294.2584180751
352,54576.7448146565
360,3476.62485324343
364,5757.54333684193
368,6215.98603314029
372,55643.0594338748
376,38259.6810956173
380,35565.7213771496
388,4991.56551872824
392,38475.3952461838
400,4255.89430976972
398,12807.2606866152
404,1489.91911052082
296,1546.83017691485
408,7164.071766724341
410,29249.5752209742
414,43234.8214233111
417,1279.76978265986
418,1984.50867013598
428,15742.3913381908
422,7665.37969184142
426,1165.04593536567
430,713.734882389203
434,9408.76783223652
440,16551.018202078
442,123678.702143275
446,90873.9324354186
807,5495.73504918897
450,517.136176058996
454,367.024269701615
458,11045.4451263498
462,8872.12492462299
466,818.430391118894
470,26754.2623307031
584,3672.68093377497
478,1715.38883792802
480,10368.6134328483
484,11076.0924511013
583,2928.44878191958
498,3327.78677471175
496,4211.93945414035
499,7388.14779373126
504,3430.54956054688
508,680.375033549628
104,1238.72871010838
516,5544.09742281386
520,9566.21254009628
524,827.744345971451
528,52900.537415323
540,39675.5819387796
554,44572.8987536626
558,1913.52134831663
562,560.754509239933
566,3200.95314600431
580,16044.4307312558
512,23121.2063768559
586,1173.39245362734
585,13580.0067430883
591,12837.2479584282
598,2742.23333845605
600,6629.41699277341
604,6614.93333937211
608,2935.92555618062
616,14182.1375046373
620,22103.7009703321
634,93126.1494633822
642,10031.267274026
643,14095.6484375
646,724.352174367351
882,3948.80112799601
674,50135.484581721
678,1754.6004708083
682,23543.5663423802
686,1417.0950735747
688,6600.05680854589
690,15188.2287645444
694,702.335379410788
702,57562.5307937678
534,33043.6883812669
703,18719.9881409371
705,24247.1733184083
90,2235.74734403787
706,377.557387161667
710,6965.1378973693
728,1245.14931107226
724,29513.6511800405
144,3971.91867501802
659,19945.4701725099
662,10007.1468771353
670,7210.61662343277
729,2075.98901367188
740,9199.17789329145
748,3928.50682779538
752,60020.3604576572
760,1071.23420366067
762,1094.42273564108
834,1012.76690673828
764,5822.38369858276
626,1221.53426954268
768,627.709402333537
776,4125.43683537418
780,20327.9834552237
788,4398.57392191064
792,12020.5826390508
795,7685.50985852327
796,24040.8746605688
798,3556.26111776132
800,897.509742423677
804,3104.64331054688
784,46865.9645983676
826,47447.5889322667
842,55123.8497869046
858,16875.506193165
860,2628.46000757936
548,2861.20218157438
862,15975.7293753361
704,2558.7789242001
275,3352.11259506043
887,1557.60140563182
894,1724.57621968232
716,1407.03429326432
