population,inflation,exports,imports,income,gni,fdi,industry,agri,iso_code
25442944,6.78459655001657,37.791482499104,40.7293250807417,6.9,3525.0,238000000,28.2107680719994,28.6359685844686,4
2992547,2.37072831904283,25.2096077274316,49.0574825118736,6.9,3050,325138316.803697,25.3080259185205,17.7083536239523,8
33435080,2.31149918514421,48.8106865549172,21.9193258803364,6.9,3130,1841000000.00008,58.1285649020965,7.54307759118363,12
56837,4.267174633902665,100.405679513185,129.411764705882,6.9,3525.0,612993898.0538795,24.8591176319147,7.82080658741648,16
80221,4.267174633902665,37.791482499104,40.7293250807417,6.9,3525.0,612993898.0538795,16.1672951911525,0.353522338328863,20
20162340,13.3052101780031,63.4678635039226,31.1572958281252,6.9,1810,-37714860,58.109331166465,5.19128018876127,24
80895,1.78778537419119,82.6409528776046,87.6254523001321,6.9,14120,358820163.703704,18.4522457441397,1.65211521296098,28
39476851,4.267174633902665,23.0266946038115,17.4067852681036,3.9,5460,5537347786.19331,29.2032796652469,6.93557229126392,32
3026486,2.89235662459002,22.1459814355134,38.8841565463432,8.9,1970,466531991.901724,24.8591176319147,7.82080658741648,51
95606,3.60802438784541,64.6007690567745,76.4532911106085,6.9,24870,220316139.723839,17.6555078036643,0.0175073512779914,533
20450966,3.55528773727028,19.8670743134475,21.7207058936594,6.9,34580,30551100656.5983,25.6314921153584,2.73229459487598,36
8268641,1.44154851119019,50.8416688618235,47.2466423435202,8.6,41500,10500457158.3387,27.2593708304078,1.30318945861739,40
8484550,8.32892482863207,66.5041448400209,38.758255006348,6.9,1920,4485966000,65.153471103477,7.09157055829982,31
352664,2.38982627439253,38.3092773365463,49.2414369667314,6.9,28870,706380000,11.7337529813863,1.17042464776611,44
970981,2.00746965452849,84.6389442624741,62.4652368065147,6.9,17660,2914659868.30075,45.2834880040933,0.268763501054214,48
142628831,6.76526117054756,16.3534635652888,21.7584608673034,6.9,570,456523167.703824,24.0953205119221,18.0340165108542,50
270425,7.30766262828941,45.9685267697729,50.548307522639,6.9,14610,342267498.215,16.22307010671,1.45348465001655,52
9604924,6.99712903535588,60.0613117690842,64.2337921203023,8.8,3510,357100000,37.2070344531772,8.57872759155765,112
10547958,1.79120770070454,76.8049970552189,72.7625122442923,8.7,39940,58821552824.3718,22.139925542401,0.907269380581052,56
288729,-7.11376771265012,52.1189120809614,47.3750790638836,6.9,5110,108828544.570357,18.8604775458571,9.57614168247944,84
8402631,3.78217696540374,18.057925712964,21.7167729998912,6.9,840,-12363482.3642044,21.1570137776206,26.631803428758,204
64523,4.267174633902665,37.791482499104,40.7293250807417,6.9,3525.0,-88170000,24.8591176319147,7.82080658741648,60
673260,5.00045438022542,55.8338446782829,60.7159377013651,6.9,1290,6122702.14271106,38.6835187073549,19.3648112454547,64
9542663,4.28239604802565,41.771714268103,32.766134163444,2.3,1090,280763457,27.652247464959,10.9375480546288,68
4058086,6.12556615620285,26.2583452015481,53.5716025736534,6.9,3170,845962876.359591,21.0300824020691,8.05428927250657,70
1928704,11.5552187914379,51.7808267603935,34.8316071531305,6.9,5250,486913109.102448,46.6243434434334,1.73893509424301,72
188820682,4.18356812896902,14.3743163003006,11.6673835850045,3,4830,19418085598.0794,23.5440216746889,4.37004377780257,76
24323,4.267174633902665,37.791482499104,40.7293250807417,6.9,3525.0,12029088000,24.8591176319147,7.82080658741648,92
372808,0.159888078345143,71.7246979556453,25.2164514040536,6.9,27390,87839128.3133848,73.1764860801721,0.706141842882068,96
7601022,7.26159462769947,46.9778786308931,64.0695841229168,5.7,4300,7874476255.43262,25.370402523961,6.09628492053004,100
14316242,2.33310856372217,10.9568635027021,24.1496788527529,6.9,470,83849256.0712148,20.5038527918156,25.2289761645165,854
7658190,2.74542000214246,7.3,35.1,8.9,150,31593.7781888499,15.3152912436064,40.6376822658218,108
498884,5.36907687065552,45.1322052608015,72.6844919720202,6.9,2160,131539968.034584,19.0922781266815,8.3187121345924,132
13477779,5.81068550464307,68.5932451239154,76.0212083821591,6.9,520,483209382.712787,26.1831701234415,30.0587619242942,116
17751333,5.11757816019468,24.1790940595418,22.9253401229709,6.9,1190,59122291.3428058,28.7045650476008,15.6250817952399,120
32571174,2.00202539534156,35.4024592168513,32.6497052601475,6.9,37900,64302303096.8668,28.8475544811015,1.70101845949482,124
48177,4.267174633902665,37.791482499104,40.7293250807417,6.9,3525.0,24820937000,9.82859336348034,0.233902026103342,136
4294352,6.69526465773352,14.3160051485309,22.0798650802068,6.9,340,34670000,24.8591176319147,7.82080658741648,140
10365614,8.03628897951331,47.5844412158485,48.3287874187311,6.9,540,-278413999.9,10.0345431420809,55.7719204399754,148
16334575,3.39201733699404,43.8656742009319,29.8459608439088,5,7430,7586190389.76648,38.6847291926023,3.71204514362273,152
1311020000,1.64943099455862,36.0350255522637,28.4438583515049,6.9,2060,124082035618.506,47.5573975651593,10.6257605277639,156
42772910,4.29342363628925,17.7285877506525,21.9127682099768,6.9,3540,6750625311.15878,30.9134600266244,7.18676953071772,170
604658,3.37436360121208,8.83617933267314,26.9210952316569,6.9,1170,778420.213878796,12.2064320924947,29.3763406283002,174
58381630,13.0526949745101,21.7000985286877,26.2631610943496,6.9,220,256100000,29.7345361457846,21.2100606488187,180
3813323,6.53784395299605,77.4641294571561,48.1366335173347,6.9,1570,1489015781.25324,62.6291888487541,4.81314641849445,178
4378172,11.4705968149052,43.3140351086932,46.5005195049998,4.1,5020,1801002598.41588,23.7198679368366,8.42982819706634,188
19394057,2.46719148596913,32.8409302336696,30.8494468282646,6.9,900,350964618.559397,16.5839543943873,15.9447949067499,384
4311159,3.1898259147295,37.56033419475,46.0195364830258,6.9,11410,3346611893.3292,23.3970456483006,3.98227049958542,191
11260630,4.267174633902665,18.7134547274699,18.4745595607363,6.9,4410,612993898.0538795,22.2047369498775,3.40501452330934,192
1055438,2.30468732978557,53.4357273848067,56.370599083076,8.8,25600,1871897927.22828,17.8301299411038,2.27597243953101,196
10238905,2.53399258343632,64.875423442478,62.1529584259566,9.3,14000,7132002407.70599,34.3332159877379,2.164955431803,203
5437272,1.92422138464588,50.7300470194145,46.6366891837203,9.8,53540,2385249288.38419,22.8195938061561,1.16518989859219,208
846947,3.48340699677866,37.791482499104,40.7293250807417,6.9,3525.0,108287709.387185,24.8591176319147,7.82080658741648,262
68742,2.2023913263167,37.0093386986561,50.9556981246678,6.9,5650,25907525.9259259,13.1614911548098,10.5012907144484,212
9284168,7.57280523853076,28.2249162691947,35.5415663659558,3.9,3610,1528700000,31.1098612580608,6.8587193196752,214
14009061,3.29874846258218,30.3330747691276,29.3767084189742,3.7,3110,271428852.53,33.8867080249743,9.40813610619229,218
80629670,7.64452644526432,29.9498138254816,31.5687226809131,6.9,1260,10042800000,36.1547353084021,13.2372025254978,818
6034436,4.03712359429611,25.9396783352886,47.5158891717381,4.8,2590,241130000,24.4717932435785,6.04616656739515,222
905418,4.41589984169562,82.3256504465367,36.2071319224003,6.9,7020,469506014.6494,82.9149022419933,1.51825527772648,226
2880093,4.267174633902665,6.8995093921478,38.3613366615876,6.9,410,15375609.7,18.1529072515031,24.59999989582,232
1346810,4.43762042389211,63.2667645864486,73.3764563602288,7.5,11500,1758167635.56107,26.947548553939,3.14433783651327,233
79691050,12.2994763114825,37.791482499104,40.7293250807417,6.9,180,545257102.178304,11.5923160493911,42.5241701226393,231
883083,2.49083638787079,50.0816794036465,67.966652271063,6.9,3370,583975309.323135,16.1619035995268,12.3726571154966,242
5266268,1.56666380704384,43.0742002463895,38.909292815954,9.2,42840,4638725790.33102,30.2411262196568,2.00119146081193,246
274901,4.267174633902665,37.791482499104,40.7293250807417,6.9,3525.0,30649550.5407316,24.8591176319147,7.82080658741648,258
1502534,-1.40940136600983,60.5718165208079,28.077592735444,6.9,5470,267805000,59.4663196551434,4.91120031463828,266
1711294,2.05650342365982,21.0347123388331,29.3397562431418,6.9,600,82208102.587765,12.1238923802598,25.6002258377034,270
3880347,9.16096508394495,32.4708663587118,56.6545080094852,6.3,1910,1171394522.25,21.7144431794284,11.1987759157064,268
82376451,1.57742825864226,41.4329079108458,36.0168212387006,8.3,38270,87444159239.0628,26.9743991815788,0.737585322085632,276
23098586,11.6791839392492,25.1921187594134,40.7293250807417,6.9,580,636010000,19.8033850135703,28.948945669407,288
29587,4.267174633902665,37.791482499104,40.7293250807417,6.9,3525.0,612993898.0538795,24.8591176319147,7.82080658741648,292
11020362,3.19594684144545,21.1740089927196,31.676229834167,6.7,24570,5411403362.23117,19.9872430001055,3.2012383202897,300
56774,4.267174633902665,37.8031157331997,51.8907405087082,6.9,30240,612993898.0538795,16.7222152612455,16.2452491333584,304
110988,4.25195321977968,37.791482499104,40.7293250807417,6.9,6080,89787148.1481481,19.4226500215903,3.89055494436817,308
164675,4.267174633902665,23.7140160453044,49.056158565361,6.9,3525.0,612993898.0538795,24.8591176319147,7.82080658741648,316
13213330,6.56085282795383,25.3398334344627,42.572090305199,3.2,2150,635300000,28.269045356288,11.4490682853821,320
9330625,34.6952705997073,23.8243111628192,45.5619924587355,6.9,400,125000000,34.2753979073856,15.5845663585095,324
1414091,1.95473717628918,12.8486662552065,27.6005318822362,6.9,430,17887123.5620828,14.0024622980802,42.2604025631166,624
758367,6.67715790410027,37.791482499104,40.7293250807417,6.9,1450,102400000,22.0716791428299,34.0002671058965,328
9266288,11.3452152244299,9.1659166643619,28.485750693016,6.9,790,160600000,26.4809165387069,17.7070915367339,332
7745200,5.57775207654297,56.0546420538277,77.0771930504925,2.1,1340,717591908.177828,26.7848832699915,11.8565791514775,340
6857100,2.00025160397535,185.185163012497,174.023498171751,6.9,30290,44901793968.8764,7.99587055850563,0.0629926078474022,344
