iso_code,gdp
4,2183.8393066011404
8,1009.97727483821
12,1619.53338860398
20,19080.3210848024
24,523.274939810066
28,9079.48121192054
32,7690.15700254783
51,484.091640977405
533,17375.2253063755
36,22020.093721362
40,29809.0767730821
31,409.163189106479
44,11835.386789885
48,9643.30869429956
50,387.384863171262
52,8994.32406293315
112,1452.5071047646
84,4057.85360274495
204,380.588309191502
60,44826.7890701658
64,564.53749794912
68,925.851399498679
70,712.953645623129
76,5121.90540734464
92,2183.8393066011404
96,16706.9551427172
100,1470.10168683781
854,243.526937806374
108,146.536182541744
132,1192.32950823783
116,313.584672308454
120,817.184142126482
124,21227.3475315896
136,2183.8393066011404
140,299.619507309514
148,223.233401267502
152,5376.10596485802
156,709.413755085039
170,2652.28733121773
174,801.2612032526
180,130.816496457864
178,902.045745911016
188,3194.11298818557
384,1220.1215162349
191,5267.57146130332
192,2281.97555037471
196,15139.2265625
203,6532.83705470198
208,35650.7140860994
262,766.315696967451
212,4225.85063738231
214,2276.70706082593
218,2142.3286405069
818,1031.48807810504
222,1653.63054885685
226,399.028167175202
232,306.322258244353
233,3380.92630243199
231,144.03164867784
242,2672.43577032827
246,25783.4504878611
258,17713.7244628935
266,4948.75316189166
270,663.167073390534
268,689.05944138472
276,30485.8665482279
288,388.644968786731
292,2183.8393066011404
300,13749.1151120679
304,21422.3575434047
308,3499.52734910673
320,1487.60765839974
324,503.5676677908
624,237.084719515369
328,936.084325729761
332,374.168937032866
340,872.581838432956
344,24818.1545523517
348,4525.03910312241
352,27614.8770273122
360,1129.09270986001
364,1954.66075235684
368,482.163618606282
372,20835.8977130847
376,20116.9818739492
380,23081.6046757702
388,2919.14448641739
392,39150.0396308089
400,1503.14396718127
398,1350.30567027224
404,436.195451616424
296,803.015462502972
408,2183.8393066011404
410,13403.049586225
414,18489.3953878723
417,394.860121460514
418,371.471748000928
428,2431.70899961616
422,3393.50339909363
430,2183.8393066011404
434,5785.11069861188
440,2327.43485695499
446,17751.5364951796
807,2327.72933141585
450,344.464961373624
454,221.233493703225
458,4874.81972520082
462,1707.02175913683
466,274.422408550854
470,9438.55732745403
584,2150.9953820482
478,877.827666613683
480,3899.43519244996
484,4487.29177890965
583,1972.60188653699
498,575.145455139019
496,570.937900470138
504,1585.71838378906
508,239.857404255013
104,132.638827315956
520,2183.8393066011404
524,198.454465131663
528,29006.8094454171
540,18257.2164334797
554,18794.436039393
558,895.262230933856
562,237.014976657289
566,460.324190248145
580,2183.8393066011404
512,6913.14646205887
586,461.399864998701
585,2183.8393066011404
591,3561.29045759029
598,1077.18850442602
600,2077.4848286906
604,2218.32174731966
608,1334.10565630149
616,4147.46550145483
620,12185.0914010629
634,17116.832559522
642,1633.01064354117
643,2643.92919921875
646,205.842129549077
882,1414.20818309332
678,2183.8393066011404
682,8174.14270917232
686,741.7617081824
690,6583.20101813288
694,216.62341891992
702,26233.6288964795
703,5196.94037965932
705,10815.1110457688
90,1322.51078752103
706,2183.8393066011404
724,16109.0843985284
144,756.656990511326
659,7748.67031218981
662,5123.68651409627
670,2900.41901206483
740,1940.84155635146
752,32998.9681608432
760,4184.29444035864
762,172.916499160817
834,214.641754150391
764,3039.89010013038
626,2183.8393066011404
768,329.619175840057
776,2216.68323115408
780,4385.09870025141
788,2077.00746892923
792,3009.85503352792
795,553.059414303541
796,2183.8393066011404
798,1283.40924275305
800,284.456803503525
804,872.69873046875
784,28596.5068287975
826,24440.3281377791
842,29967.7127181749
858,6358.18918334165
860,600.598157828584
548,1495.98798314167
862,3125.23778765472
704,329.001189952993
887,348.234728924103
894,404.090461051607
716,765.165124061888
