i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
156,842,270900.0,625265.709,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,271000.0,399313.032,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,271111.0,4.582,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,271121.0,23.815,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,300490.0,1701.590,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,710812.0,0.002,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,847120.0,124816.908,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,847330.0,148903.417,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,851730.0,179899.574,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,851790.0,9177.320,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,852520.0,21297.308,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,852810.0,215826.157,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,854211.0,2551.769,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,854219.0,0,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,870323.0,168.811,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,870324.0,42.887,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,870899.0,135799.263,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
156,842,880240.0,14.341,625265.709,399313.032,1701.590,2551.769,168.811,21297.308,23.815,0.002,148903.417,124816.908,14.341,0,0,215826.157,42.887,0,135799.263,4.582,179899.574,9177.320
124,842,270112.0,1026568.799,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,270900.0,53850032.449,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,271000.0,7943302.673,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,271121.0,24295392.248,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,300490.0,1060.611,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,710812.0,67.665,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,847120.0,1156.880,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,847330.0,4455.844,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,851730.0,0,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,851790.0,1984.622,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,852520.0,4588.794,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,852810.0,3637.245,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,854211.0,35.675,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,854219.0,0,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,870323.0,507427.537,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,870324.0,864321.236,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,870332.0,122.828,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,870899.0,150674.766,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
124,842,880240.0,2297.725,53850032.449,7943302.673,1060.611,35.675,507427.537,4588.794,24295392.248,67.665,4455.844,1156.880,2297.725,0,122.828,3637.245,864321.236,1026568.799,150674.766,0,0,1984.622
842,124,270112.0,6259881.859,4380611.840,4615476.153,43175.468,365.868,341154.683,1757.157,4732551.840,9.719,7294.662,5790.996,2233.145,0,423.790,17678.496,204031.626,6259881.859,157145.763,24522.536,0,326.984
842,124,270900.0,4380611.840,4380611.840,4615476.153,43175.468,365.868,341154.683,1757.157,4732551.840,9.719,7294.662,5790.996,2233.145,0,423.790,17678.496,204031.626,6259881.859,157145.763,24522.536,0,326.984
842,124,271000.0,4615476.153,4380611.840,4615476.153,43175.468,365.868,341154.683,1757.157,4732551.840,9.719,7294.662,5790.996,2233.145,0,423.790,17678.496,204031.626,6259881.859,157145.763,24522.536,0,326.984
842,124,271111.0,24522.536,4380611.840,4615476.153,43175.468,365.868,341154.683,1757.157,4732551.840,9.719,7294.662,5790.996,2233.145,0,423.790,17678.496,204031.626,6259881.859,157145.763,24522.536,0,326.984
