i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,344,271000.0,1057930.979,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
156,344,847192.0,31659.418,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
156,344,847193.0,5895.593,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
156,344,847330.0,20269.320,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
156,344,854211.0,249.570,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
156,344,870322.0,8.469,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
156,344,870323.0,369.048,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
156,344,870324.0,199.478,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
156,344,870899.0,1489.812,0,369.048,249.570,20269.320,1057930.979,199.478,31659.418,1489.812,5895.593,8.469
842,484,270900.0,87.785,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,271000.0,4144612.740,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,847192.0,10740.304,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,847193.0,694.688,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,847330.0,19445.980,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,854211.0,1244.556,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,870322.0,72.034,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,870323.0,14659.974,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,870324.0,26009.670,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
842,484,870899.0,202022.180,87.785,14659.974,1244.556,19445.980,4144612.740,26009.670,10740.304,202022.180,694.688,72.034
528,276,270900.0,234184.980,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,271000.0,20315598.708,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,847192.0,14225.626,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,847193.0,1982.426,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,847330.0,5209.736,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,854211.0,191.412,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,870322.0,3551.452,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,870323.0,41060.819,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,870324.0,88.030,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
528,276,870899.0,18575.818,234184.980,41060.819,191.412,5209.736,20315598.708,88.030,14225.626,18575.818,1982.426,3551.452
380,276,270900.0,219849.204,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,271000.0,367254.877,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,847192.0,3753.074,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,847193.0,213.697,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,847330.0,1174.022,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,854211.0,22.312,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,870322.0,70613.266,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,870323.0,66531.432,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,870324.0,1858.702,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
380,276,870899.0,89735.967,219849.204,66531.432,22.312,1174.022,367254.877,1858.702,3753.074,89735.967,213.697,70613.266
276,826,271000.0,1533154.439,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,826,847192.0,4290.107,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,826,847193.0,1337.028,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,826,847330.0,3481.824,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,826,854211.0,457.502,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,826,870322.0,20785.063,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,826,870323.0,206859.849,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,826,870324.0,13879.268,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,826,870899.0,45835.895,0,206859.849,457.502,3481.824,1533154.439,13879.268,4290.107,45835.895,1337.028,20785.063
276,380,270900.0,8.000,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,271000.0,216307.216,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,847192.0,3652.425,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,847193.0,758.864,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,847330.0,2049.247,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,854211.0,308.149,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,870322.0,55196.178,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,870323.0,225469.112,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,870324.0,7117.589,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,380,870899.0,17315.937,8.000,225469.112,308.149,2049.247,216307.216,7117.589,3652.425,17315.937,758.864,55196.178
276,842,270900.0,70028.816,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,271000.0,387807.587,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,847192.0,3077.306,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,847193.0,365.357,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,847330.0,2361.187,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,854211.0,453.784,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,870322.0,59.140,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,870323.0,181732.557,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,870324.0,123471.778,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,842,870899.0,19167.000,70028.816,181732.557,453.784,2361.187,387807.587,123471.778,3077.306,19167.000,365.357,59.140
276,528,270900.0,90607.000,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,271000.0,1581118.527,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,847192.0,5707.628,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,847193.0,1547.611,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,847330.0,2952.730,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,854211.0,157.903,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,870322.0,16084.011,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,870323.0,72294.204,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,870324.0,1774.492,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
276,528,870899.0,13848.866,90607.000,72294.204,157.903,2952.730,1581118.527,1774.492,5707.628,13848.866,1547.611,16084.011
156,842,270900.0,2493136.772,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,842,271000.0,46685.438,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,842,847192.0,124722.599,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,842,847193.0,13902.185,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,842,847330.0,25802.617,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,842,854211.0,15.884,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,842,870322.0,1.974,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,842,870323.0,7.759,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,842,870899.0,14967.984,2493136.772,7.759,15.884,25802.617,46685.438,0,124722.599,14967.984,13902.185,1.974
156,392,270900.0,11961649.262,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
156,392,271000.0,133493.274,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
156,392,847192.0,24934.547,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
156,392,847193.0,934.251,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
156,392,847330.0,3354.089,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
156,392,854211.0,183.646,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
