iso_code,gdp
4,274.000486471348
8,2972.74292399799
12,3500.13541289238
16,8673.92719531291
20,43086.499827003
24,2597.96268151603
28,14310.6862347854
32,5890.97800169795
51,2109.52623145856
533,25833.445623022
36,36570.7203684146
40,40669.3269586152
31,2473.08181863536
44,28829.8493750425
48,19057.7989047138
50,503.538332188534
52,15595.6394564112
112,3847.43412382153
56,38705.1067959147
84,5475.72290971811
204,837.132042511019
60,95221.8588720301
64,1299.63148798551
68,1200.07058848844
70,3170.11784995261
72,5142.91383354359
76,5866.09622382995
92,4382.61727851692
96,30768.3928512181
100,4523.0508329806
854,457.342096738754
108,166.276237631689
132,2220.09729120301
116,539.747365398375
120,1177.96866154342
124,40504.0607253203
136,87187.650903508
140,340.414533389437
148,716.667802737587
152,9418.0627175215
156,2099.22943460447
170,3778.52665981682
174,1155.08573067909
180,247.541948861851
178,2116.86904449343
188,5188.36179215965
384,1303.56502886369
191,11810.0530029407
192,4336.87332999361
196,26729.32421875
203,15261.7975911138
208,52026.9995142723
262,907.817943782596
212,5677.05117470908
214,4080.05002687348
218,3340.84090289849
818,1332.33941000282
222,2651.43088765876
226,11140.1901650513
232,420.528739757639
233,12639.4000677296
231,191.75129245508
242,3483.59718493626
246,41222.6020004611
258,21382.2294130752
266,6873.45431163044
270,615.974477038703
268,1996.05712927664
276,36353.8803343631
288,884.941312734753
292,4382.61727851692
300,24821.9367451879
304,35458.1231210482
308,6295.28117153806
316,25735.5396994079
320,2251.08796275499
324,452.2761597158
624,418.902098982343
328,3138.08272642719
332,811.339749693889
340,1409.58034504869
344,28224.2150609389
348,11489.5608654088
352,57492.9342498703
360,1572.79793405494
364,3736.17779257835
368,2253.54711274949
372,54329.1618599624
376,22494.6420931621
380,33529.7266014361
388,4435.56861030003
392,35991.546002862
400,2478.29194408734
398,5291.57530451457
404,699.400077795172
296,1101.43520636908
408,4382.61727851692
410,21743.4774514254
414,42967.1427041161
417,543.110702403072
418,581.01024361377
428,9723.44690174779
422,4665.96280137358
426,910.625152826053
430,323.841225769427
434,10060.1437262481
440,9230.70798102521
442,90788.8004876145
446,29637.8633696263
807,3362.96841919784
450,330.522664907494
454,304.766474566698
458,6137.11205938344
462,5010.16342385998
466,506.911862957181
470,16723.8776809978
584,2633.28659976387
478,1272.08243396613
480,5695.96932704928
484,9125.42262440559
583,2298.63645841833
498,1183.02103050816
496,1322.64063815551
499,4425.67887307803
504,2200.96606445313
508,442.558691959849
104,246.692495457278
516,4027.96170615871
520,4382.61727851692
524,341.028140039374
528,44900.9381441374
540,29604.0438248694
554,26654.5932018985
558,1223.07285599541
562,331.103783818521
566,1652.15369043056
580,14986.3760217984
512,14533.7294232494
586,770.843339358325
585,9805.92282990978
591,5385.56424337546
598,1245.48843702865
600,2426.41709770871
604,3123.32015935927
608,1452.22064136706
616,9035.41046744936
620,19839.4540499032
634,59978.86120736
642,5757.4964285719
643,6920.18896484375
646,357.937834237632
882,2639.80566895345
674,63692.6167681957
678,861.521178192284
682,14848.602058303
686,1038.57914167312
688,4382.61727851692
690,12014.3998729502
694,324.472552951763
702,33769.1541633501
703,13170.7849804675
705,19672.9655554146
90,1250.9469374689
706,4382.61727851692
710,6139.62604497215
724,28389.0785799873
144,1435.81681297616
659,13747.8093359819
662,7618.90541950613
670,5775.0917474952
740,5031.15846462469
748,3053.95466968225
752,46593.6021646111
760,7914.77149445229
762,401.027842491524
834,473.367980957031
764,3343.78445118442
626,456.285465138157
768,400.321506852159
776,2751.97398134474
780,13340.916273498
788,3279.16441088157
792,8003.55115399087
795,2074.40738939883
796,28728.5697230181
798,2402.43126043556
800,346.768460996729
804,2391.32397460938
784,45339.5851165809
826,44536.6197203512
842,46302.0008800056
858,5893.37628956657
860,654.283837283285
548,1970.89899911526
862,6769.86841430715
704,790.592516384921
275,1570.10439962728
887,867.782936666331
894,1065.59641685012
716,441.498796884795
