iso_code,gdp
4,1964.1327925183
8,1281.6598256178
12,1754.58283816577
16,1964.1327925183
20,22809.291868131
24,527.463201835885
28,10502.9388110146
32,7168.97587232911
51,676.150011307766
533,20913.2994971137
36,19681.6626363573
40,24558.7636778868
31,703.683843432722
44,25234.1441512502
48,12291.8326130535
50,410.048540904043
52,11510.0404330443
112,1244.37318523431
56,23015.0712632462
84,4687.62595727529
204,508.347442852624
60,58883.9594265967
64,764.951103001737
68,930.878079500256
70,1382.80542024858
72,3115.6789995428
76,3142.27793491612
92,1964.1327925183
96,16437.6330436605
100,1770.91353394746
854,260.443470621576
108,135.606475784646
132,1208.45793223616
116,322.899863855535
120,706.984210767351
124,23822.0601178964
136,1964.1327925183
140,242.57572445448
148,200.361006137341
152,4606.87847152539
156,1053.10824300452
170,2465.2858516059
174,691.041940269345
180,148.447123509623
178,859.440004261762
188,3941.59864349203
384,974.779976032989
191,5409.65219372513
192,2844.24443674985
196,14821.447265625
203,6637.04165713981
208,30751.654348268
262,747.779122941073
212,4991.76417331157
214,2953.24112018346
218,1904.81367007224
818,1327.09651832991
222,2051.15877420114
226,2031.41938636331
232,305.601464020916
233,4505.85833233188
231,119.261857260772
242,1964.1327925183
246,24967.7925153182
258,14012.2420188429
266,3844.56131246351
270,464.638392151758
268,801.990413888373
276,23628.3272122367
288,263.171978395562
292,1964.1327925183
300,12549.036894906
304,19275.4733376066
308,4821.78499467448
316,1964.1327925183
320,1550.36036555447
324,335.014298551044
624,312.253563675719
328,937.298157332009
332,743.910232494406
340,1118.94270173505
344,25230.2163329516
348,5276.03318905496
352,28897.4439396908
360,739.003946535355
364,1902.94763907225
368,1422.83133890376
372,28282.409882073
376,20909.430361637
380,20500.9543995672
388,3502.20931094435
392,34406.1824638092
400,1738.34215567632
398,1490.92708987166
404,408.36060874809
296,697.012872606271
408,1964.1327925183
410,11561.2483689073
414,17516.6780441638
417,308.409611591149
418,320.419011071869
428,3578.00190041351
422,4021.17726323273
426,412.962296184389
430,303.858805600124
434,6465.24024494641
440,3525.79363185461
442,48440.1420151355
446,15622.7030493852
807,1823.02356104612
450,325.46030923443
454,149.276461484598
458,3941.12266621369
462,3028.04662551248
466,299.412172454578
470,11081.0080389931
584,2257.25470016356
478,632.21456219015
480,3856.62522686864
484,7613.17693215721
583,2152.5252795941
498,507.404076252819
496,512.819469988285
504,1350.71203613281
508,296.287398565178
104,135.179705609143
516,1916.25163316348
520,1964.1327925183
524,240.705159164552
528,26896.5481111196
540,15174.2774308861
554,13882.8568268586
558,1025.10850978461
562,203.526486923185
566,577.056969532122
580,1964.1327925183
512,8191.51283162468
586,499.218306168163
585,7913.45067581198
591,4084.2585357057
598,540.673889592354
600,1630.1908460827
604,1925.97942030475
608,991.147982051369
616,4991.24435799511
620,11734.7649743954
634,25836.2707926738
642,1825.17980455979
643,2100.3525390625
646,238.997452600907
882,1435.3451812614
674,39415.1629432165
678,519.2961115648
682,8337.32055071504
686,654.840721107221
690,7663.13708026446
694,224.510224279638
702,21700.0200458315
703,5722.1681828083
705,10479.7596309273
90,929.863847597183
706,1964.1327925183
710,2867.46616836719
724,15369.0011599444
144,832.80357234611
659,9973.5534513591
662,5558.06937116326
670,4066.07063765132
740,1711.71446057638
748,1481.16308195353
752,27247.857734793
760,5187.20610747836
762,168.638000892567
834,394.730773925781
764,1889.97141079834
626,534.650577099018
768,288.107875238588
776,1754.83918990117
780,6592.77664795341
788,2207.67986890155
792,3100.42864226374
795,762.617526541776
796,18323.8737358259
798,1451.51602623683
800,235.852974855859
804,807.801940917969
784,29909.0094348435
826,27886.7985907797
842,37133.623113437
858,6331.16468272657
860,456.706289511583
548,1309.04758427698
862,4939.82947826047
704,409.497733008842
275,1335.55319529359
887,515.139982017881
894,401.736209833483
716,569.003208636604
