iso_code,gdp
4,221.657604182947
8,2373.58129170055
12,2624.79523151946
16,8832.81851941832
20,37629.1289563453
24,1254.69556291539
28,11650.8484770858
32,4258.16026060875
51,1166.63820390025
533,24104.6461765229
36,30819.9934867745
40,36889.2335135194
31,1045.00937916805
44,26393.4139538137
48,15777.9636408956
50,469.116458369252
52,12828.4389489954
112,2378.62328600741
56,35429.4077933344
84,5106.05303386642
204,784.119122642955
60,70359.3191088798
64,1050.05124227377
68,951.951622939377
70,2451.82168073601
72,4818.21310297023
76,3623.24799633539
92,3252.38625531092
96,21839.62541025
100,3389.70680201547
854,405.45130104192
108,128.538422519456
132,1900.88900021074
116,410.086132919785
120,1119.98092961024
124,32143.6814078562
136,3252.38625531092
140,309.190261549746
148,460.067046238429
152,6185.50633517632
156,1508.66809788266
170,2811.19787141394
174,1090.42723486418
180,187.856781029954
178,1314.41136036864
188,4376.08042847261
384,1267.76490058915
191,9760.13086042749
192,3403.29616311163
196,23792.62109375
203,11749.8526643577
208,46511.5983324305
262,813.897943575246
212,5354.79919503019
214,2468.43767294515
218,2703.56567057465
818,1016.25388395628
222,2273.95550275819
226,5337.61438929676
232,401.374525156058
233,8914.10355674451
231,134.542486332684
242,3124.60738926325
246,37772.1781110398
258,20829.0737445182
266,5483.14490740061
270,596.628948746453
268,1305.04748557208
276,34106.6581224001
288,405.422648152147
292,3252.38625531092
300,21995.477943746
304,32023.4522076237
308,5470.60331451653
316,23590.8880271213
320,1859.098363351
324,405.696050720588
624,394.995822138113
328,1036.01987731035
332,673.65589744338
340,1201.24915380546
344,24928.1003722551
348,10301.7033946743
352,47334.9306537723
360,1136.75521127965
364,2751.7930417505
368,1314.76255894742
372,47754.2023194244
376,20557.0786270029
380,31317.2007943296
388,3819.28423090316
392,38298.9801712303
400,2062.69597047352
398,2874.28848272999
404,462.61821577443
296,1063.84102999752
408,3252.38625531092
410,16496.1200942502
414,27601.4000590722
417,433.234976590867
418,410.251318986101
428,6378.66652057115
422,4625.30424673265
426,761.181038791723
430,287.274691932321
434,5823.63794340523
440,6700.32719189382
442,76544.9170868473
446,22381.8422812449
807,2795.89926079271
450,277.50783148847
454,280.074024136565
458,4924.33811126582
462,4060.53440515002
466,427.717345929416
470,15243.159006577
584,2442.07954441076
478,801.778683129563
480,5388.06578367365
484,7525.46523432127
583,2155.78169026723
498,897.178494749468
496,784.912071951003
504,1964.080078125
508,387.476453769634
104,198.376923858792
516,3407.84695559523
520,3252.38625531092
524,279.724200317908
528,40436.6182310407
540,25770.540990459
554,25420.234882944
558,1075.99856237763
562,281.32537728347
566,992.745280113547
580,16829.3972015911
512,10030.4444262065
586,631.471170778428
585,8297.89521273924
591,4629.02931602921
598,624.03532132549
600,1776.93225816866
604,2393.66589710452
608,1122.85586244523
616,6681.38647195042
620,18064.1580932987
634,40792.2764702117
642,3494.94451718304
643,4102.36474609375
646,270.179320913252
882,2168.03880727484
674,59249.6476815729
678,726.599501747635
682,10935.0165904482
686,941.873849623517
690,10176.6587120064
694,261.783933484061
702,27608.5373712744
703,10691.4465495259
705,17233.1385611279
90,991.994382601644
706,3252.38625531092
710,5268.2728672909
724,24907.0008505856
144,1065.78443680197
659,10882.3529411765
662,6494.60034867886
670,4883.31366497216
740,2906.72527754218
748,2599.15214954166
752,42821.6731423358
760,6241.05823212955
762,305.266899929068
834,447.513336181641
764,2647.26171987261
626,465.929912651259
768,406.092383495156
776,2195.98961773664
780,9756.50037102982
788,3029.76849150158
792,6031.94792735276
795,1418.80626559546
796,21233.9323975688
798,2328.41080749753
800,292.472662865966
804,1416.60375976563
784,37017.736365469
826,40390.7858294925
842,41724.6316287624
858,4130.1001146777
860,465.119886944025
548,1718.26302892176
862,4287.70714653739
704,551.903505134912
275,1422.19088643544
887,669.103361915005
894,556.04714273266
716,477.399491040164
