population,inflation,exports,imports,income,gni,fdi,industry,agri,remit,energy,electric,iso_code,netExport
23553551,3.517999030995965,35.713363859767,42.9497123432216,7.1,2590.0,186900000,26.2267897500666,29.7210671376957,49968936.316608295,1014.657108089305,2057.9809380924153,4,-7.236348483454599
3026939,2.28001916938099,22.2175607600291,44.8296265467915,7.1,2100,341285112.537562,24.6655622675068,20.537486307981,4863740.36,715.414483080102,1797.52548696885,8,-22.6120657867624
32510186,3.96180030257191,40.0532239019033,25.6481979445179,7.1,2260,884749028,51.4983208158179,9.44047738886738,49968936.316608295,957.598304728247,808.608108240291,12,14.405025957385401
57626,3.517999030995965,90.3732809430255,111.984282907662,7.1,2590.0,353699999.9,24.53803140414295,9.10085048752301,49968936.316608295,1014.657108089305,2057.9809380924153,16,-21.6110019646365
76933,3.517999030995965,35.713363859767,42.9497123432216,7.1,2590.0,353699999.9,15.7803540103879,0.414741997881256,49968936.316608295,1014.657108089305,2057.9809380924153,20,-7.236348483454599
18771125,43.5421067519686,58.3803583199793,45.1995887314867,7.1,1010,2197227820,54.6299332781384,6.25087790478717,296009591.2,464.486438612497,87.4747784163176,24,13.180769588492602
78941,2.03007757853236,101.326074087796,79.8302238580581,7.1,11650,80366585.1851852,13.0533530385339,1.60997394564425,1566737.03703704,1710.13795112806,2057.9809380924153,28,21.495850229737897
38668796,3.517999030995965,23.8476194239892,16.8450266849578,3.6,3360,4124710000,28.816922006834,8.36248661002826,234470000,1720.3112556181,2282.82256318506,32,7.0025927390314
3065745,6.96126135875792,28.1907438231723,44.8798901687648,7.6,1160,247140608.495888,24.53803140414295,9.10085048752301,184166845.259631,683.277637246412,1409.77152372425,51,-16.6891463455925
93540,2.52912946932762,64.6679881070367,67.7651139742319,7.1,24010,-105698324.022346,15.5970763131814,0.0175668979187314,49072625.6983241,1014.657108089305,2057.9809380924153,533,-3.0971258671951887
19932722,2.34325522482587,17.1717885180982,19.857923623816,7.7,25830,42907672820.3756,23.9461800328848,3.06268960885575,1608966509.53885,5652.7633305677,10657.9021169311,36,-2.686135105717799
8171966,2.06120618032866,46.8672149740213,43.9251307189084,8.5,33850,3183649649.5378,27.3737678166123,1.47647439267771,2227846924,4007.56990423112,7808.15779213961,40,2.9420842551129027
8306500,6.70893042797785,48.7890084640454,72.718107430072,10.7,960,4719107000,50.7690323790767,10.9880190382406,172305000,1539.23012098959,2281.94787214832,31,-23.929098966026594
343089,0.981914036757665,38.215231096961,37.7867522740851,7.1,27200,273600000,10.3431253996283,1.16175185996252,71390000,1935.35788089971,2057.9809380924153,44,0.42847882287589556
833451,2.35294117647061,78.6051459613386,62.1321640785849,7.1,14510,865308118.622994,24.53803140414295,9.10085048752301,1119946808.51064,10847.8638816199,18900.9311885162,48,16.472981882753693
138789725,7.58753638504692,11.1465089461353,15.7117252031078,7.1,500,448905400.707685,22.7797200060528,19.2669595662859,7743207.69949113,158.16304124819,163.160493329027,50,-4.5652162569725
268505,1.39442231075689,41.6867469879518,50.359994193642,7.1,12600,228334500,15.0878211641748,1.64319930323704,18250000,1396.62203683358,2057.9809380924153,52,-8.673247205690203
9730146,18.1082424937646,67.8863333586708,74.2501770290328,9.4,2170,163800000,35.0189431066695,8.85025144123636,47100000,2752.759002794,3174.05309231742,112,-6.363843670362002
10421137,2.09728311239314,70.906277447218,66.0121279012141,8.4,32910,44498165771.1404,22.9599989488568,1.02291054131515,2342483500.50505,5592.98874969209,8576.22349653402,56,4.894149546003902
272128,6.39443099742397,42.6052536883771,44.4404462036704,7.1,4940,111496166.355423,17.4820259086002,10.4247715005398,18013818.1394635,569.584901222954,2057.9809380924153,84,-1.8351925152933006
7894554,0.873890830868505,18.5135475659125,21.389426770597,7.1,720,-40774605.0603669,20.4994246078487,26.5208492800284,5637750.0160204,315.471272981349,69.0349321823627,204,-2.8758792046845016
63740,3.517999030995965,35.713363859767,42.9497123432216,7.1,2590.0,831600000,9.61836268756259,0.844158464897229,49968936.316608295,1014.657108089305,2057.9809380924153,60,-7.236348483454599
649991,4.10593698272957,31.9438827280808,64.0004274928242,7.1,1020,8859907.5392,37.3795164468806,21.7299398203436,49968936.316608295,276.926911295695,2057.9809380924153,64,-32.0565447647434
9216279,4.43738080101724,31.1383905185998,26.3258755715318,3.1,940,65430000,26.8396494762825,13.3223836388477,50586782.9261628,516.756165910342,439.982339944353,68,4.812514947067999
4142860,3.517999030995965,22.5362423993153,59.2764412254606,7.4,2450,889597294.548592,20.2334920339996,8.58349505778716,62067340.7838474,1160.83044080659,2109.65371748019,70,-36.7401988261453
1859085,6.94570363654673,49.6137877815052,41.3840351057579,7.1,3730,390889251.855271,38.8218834164505,2.25958534959102,99200398.0583915,972.830182589822,1405.53013982685,72,8.2297526757473
184722043,6.59718509985962,16.5457615119353,13.1324909668183,2.9,3340,18161380459.7533,24.306623290035,5.66531157603221,339493000,1137.06927764977,1948.58174018788,76,3.4132705451169993
