i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
156,842,270900.0,88281.904,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,271000.0,1119505.662,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,271121.0,0.009,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,300210.0,2936.644,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,300490.0,4120.471,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,710239.0,0,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,710812.0,0.010,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,847120.0,160405.345,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,847330.0,85444.058,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,851782.0,39544.301,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,851790.0,32999.040,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,852520.0,42772.579,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,852810.0,188905.396,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,854219.0,869.547,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,870323.0,8636.491,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,870324.0,52.909,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,870899.0,266461.653,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
156,842,880240.0,199.346,88281.904,1119505.662,869.547,0.010,8636.491,4120.471,42772.579,199.346,160405.345,0,52.909,0.009,39544.301,0,32999.040,266461.653,85444.058,2936.644,0,188905.396
484,842,270900.0,29843268.851,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,271000.0,2435946.991,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,271121.0,6797.935,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,300210.0,89.332,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,300490.0,3485.379,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,710239.0,0,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,710812.0,53.796,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,847120.0,6935.280,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,847330.0,3473.577,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,851782.0,29183.613,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,851790.0,25347.998,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,852520.0,1677.409,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,852810.0,384454.081,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,854219.0,2.960,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
484,842,870323.0,1391275.111,29843268.851,2435946.991,2.960,53.796,1391275.111,3485.379,1677.409,0,6935.280,78981.242,90566.161,6797.935,29183.613,0,25347.998,389986.956,3473.577,89.332,0,384454.081
