i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
124,842,270900.0,142356717.633,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,271000.0,12101317.400,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,271121.0,26355092.940,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,300210.0,479.180,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,300490.0,30158.064,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,710812.0,60.593,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,847193.0,1602.078,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,847330.0,7173.835,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,851790.0,17.360,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,852520.0,3966.849,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,854211.0,70.617,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,870322.0,528232.076,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,870323.0,1197576.755,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,870324.0,556128.078,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,870332.0,36615.906,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,870899.0,190375.975,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
124,842,880240.0,1020.098,142356717.633,12101317.400,70.617,3966.849,1197576.755,60.593,30158.064,7173.835,0,1020.098,36615.906,1602.078,479.180,0,17.360,26355092.940,528232.076,556128.078,190375.975,721890.787
156,344,270900.0,259130.000,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,271000.0,9589064.249,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,271121.0,2421544.343,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,300210.0,117.214,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,300490.0,13592.518,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,710812.0,10.130,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,847193.0,42906.412,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,847330.0,162807.141,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,851790.0,57681.194,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,852520.0,70268.182,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,854211.0,23380.726,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,870322.0,62.502,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,870323.0,4549.831,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,870324.0,310.097,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,870332.0,61.618,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,870899.0,6874.658,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
156,344,880240.0,4.004,259130.000,9589064.249,23380.726,70268.182,4549.831,10.130,13592.518,162807.141,0,4.004,61.618,42906.412,117.214,0,57681.194,2421544.343,62.502,310.097,6874.658,0
842,124,270112.0,4379063.468,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,270900.0,17798782.656,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,271000.0,14041271.266,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,271111.0,13642.926,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,271121.0,8680448.691,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,300210.0,5960.644,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,300490.0,51693.692,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,710812.0,8.676,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,847193.0,7284.651,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,847330.0,30221.501,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,851790.0,1206.944,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,852520.0,8996.377,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,854211.0,471.407,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,870322.0,69841.982,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,870323.0,335260.283,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,870324.0,164280.011,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,870332.0,1274.576,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,870899.0,257164.514,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,124,880240.0,0,17798782.656,14041271.266,471.407,8996.377,335260.283,8.676,51693.692,30221.501,0,0,1274.576,7284.651,5960.644,13642.926,1206.944,8680448.691,69841.982,164280.011,257164.514,4379063.468
842,484,270112.0,1823803.844,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,270900.0,0,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,271000.0,28457820.456,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,271111.0,1897193.800,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,271121.0,6532204.267,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,300210.0,1922.596,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,300490.0,7350.036,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,710812.0,1.232,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,847193.0,1984.317,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,847330.0,81360.430,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,851790.0,4280.241,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,852520.0,12284.921,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,854211.0,2128.772,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,854219.0,0,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,870322.0,42115.653,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,870323.0,88191.567,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,870324.0,34375.504,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,870332.0,10451.799,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
842,484,870899.0,315846.673,0,28457820.456,2128.772,12284.921,88191.567,1.232,7350.036,81360.430,0,0,10451.799,1984.317,1922.596,1897193.800,4280.241,6532204.267,42115.653,34375.504,315846.673,1823803.844
156,392,270112.0,2019398.209,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,270900.0,1895250.000,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,271000.0,479292.102,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,300210.0,113.724,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,300490.0,1513.373,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,710812.0,0.011,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,847193.0,25918.143,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,847330.0,94563.153,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,851790.0,6482.250,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,852520.0,24704.435,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,854211.0,1309.972,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,870322.0,2275.701,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,870323.0,3132.354,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,870324.0,3.951,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,870899.0,81405.461,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
156,392,880240.0,24.054,1895250.000,479292.102,1309.972,24704.435,3132.354,0.011,1513.373,94563.153,0,24.054,0,25918.143,113.724,0,6482.250,0,2275.701,3.951,81405.461,2019398.209
410,156,270112.0,70176.900,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,270900.0,0.263,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,271000.0,9918012.493,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,271111.0,7.318,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,300210.0,321.342,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,300490.0,1321.206,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,710812.0,0.211,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,847193.0,80.852,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,847330.0,7085.012,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,851790.0,3916.753,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,852520.0,581.359,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,854211.0,3003.511,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
410,156,870322.0,12.745,0.263,9918012.493,3003.511,581.359,591.317,0.211,1321.206,7085.012,0,0,2040.378,80.852,321.342,7.318,3916.753,0,12.745,242.166,62009.784,70176.900
