i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
156,842,271000.0,1333514.062,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,300210.0,3889.590,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,300490.0,7574.088,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,710812.0,0.002,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,711319.0,23.142,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,847193.0,135493.277,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,847330.0,430909.075,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,851790.0,14441.254,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,852520.0,106327.252,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,854211.0,3277.580,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,870322.0,2386.363,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,870323.0,110155.731,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,870324.0,10.057,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,870332.0,130.886,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,870899.0,341691.247,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
156,842,880240.0,329.175,0,1333514.062,3277.580,106327.252,110155.731,7574.088,430909.075,0.002,329.175,135493.277,3889.590,0,0,130.886,2386.363,0,14441.254,341691.247,10.057,23.142
484,842,270900.0,27402474.200,27402474.200,1324613.600,466.020,2622.603,1650705.192,3598.742,3462.289,42.220,0,5681.502,232.677,0,45961.044,10731.829,629822.934,0,8457.599,405561.116,31434.132,8.318
484,842,271000.0,1324613.600,27402474.200,1324613.600,466.020,2622.603,1650705.192,3598.742,3462.289,42.220,0,5681.502,232.677,0,45961.044,10731.829,629822.934,0,8457.599,405561.116,31434.132,8.318
484,842,271121.0,45961.044,27402474.200,1324613.600,466.020,2622.603,1650705.192,3598.742,3462.289,42.220,0,5681.502,232.677,0,45961.044,10731.829,629822.934,0,8457.599,405561.116,31434.132,8.318
