i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
124,842,270900.0,1903975.428,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,271000.0,33657030.542,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,271121.0,2225924.197,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,300490.0,11251.433,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,847120.0,1156.701,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,847191.0,3766.962,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,847192.0,963.042,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,847193.0,795.966,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,847330.0,29498.084,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,847989.0,19829.451,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,851790.0,26814.139,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,852520.0,7367.318,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,852990.0,5776.948,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,854211.0,2825.339,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,854219.0,19.279,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,870323.0,702167.151,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,870324.0,58861.199,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,870332.0,5.116,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,870899.0,492639.338,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
124,842,880240.0,65.770,1903975.428,33657030.542,2825.339,29498.084,702167.151,58861.199,7367.318,65.770,963.042,795.966,492639.338,11251.433,19.279,3766.962,5.116,2225924.197,1156.701,26814.139,5776.948,19829.451
842,124,270900.0,803761.612,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,271000.0,6802581.425,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,271121.0,929145.606,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,300490.0,37006.745,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,847120.0,2695.790,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,847191.0,19215.744,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,847192.0,32034.798,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,847193.0,4315.187,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,847330.0,29988.690,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,847989.0,26523.379,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,851790.0,10264.222,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,852520.0,4207.798,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
842,124,852990.0,7588.584,803761.612,6802581.425,5075.055,29988.690,450518.972,320276.524,4207.798,303.324,32034.798,4315.187,609119.345,37006.745,873.110,19215.744,281.327,929145.606,2695.790,10264.222,7588.584,26523.379
