i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
124,842,270900.0,56298259.413,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,271000.0,12346992.639,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,271121.0,0,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,300490.0,213.395,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,710812.0,131.522,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,847191.0,218.453,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,847192.0,11140.838,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,847193.0,634.070,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,847330.0,0,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,847989.0,2411.176,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,852810.0,35.423,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,854211.0,1132.107,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,854219.0,192.852,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,870322.0,82711.438,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,870323.0,582776.425,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,870324.0,2109947.801,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,870332.0,39.074,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,870899.0,0,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,880240.0,287.572,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
124,842,880330.0,117.910,56298259.413,12346992.639,582776.425,1132.107,0,2109947.801,11140.838,0,634.070,82711.438,218.453,287.572,131.522,213.395,39.074,0,192.852,117.910,2411.176,35.423
842,124,270900.0,912117.030,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,271000.0,2008724.398,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,271121.0,0,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,300490.0,11693.128,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,710812.0,28.424,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,847191.0,20697.470,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,847192.0,15842.399,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,847193.0,3139.405,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,847330.0,0,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,847989.0,43722.311,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
842,124,852810.0,17549.063,912117.030,2008724.398,371663.705,2594.339,0,396796.435,15842.399,240553.980,3139.405,2840.225,20697.470,632.893,28.424,11693.128,69.846,0,482.003,1525.261,43722.311,17549.063
