population,inflation,exports,imports,income,gni,fdi,industry,agri,remit,energy,electric,iso_code,netExport
30466479,6.44121280934118,37.8767283496857,45.8586045559091,7.0,650,56823660,21.1578071539751,24.390873626371,323642538.268423,1598.2431890453,2446.44550848404,4,-7.981876206223404
2900401,2.03159268395298,28.9374877608303,47.572712860263,8.9,4360,917994575.801857,22.9185533432722,18.7668018946422,215775643.88998,687.896259861998,2118.32777605579,8,-18.635225099432702
37260563,8.89145091062314,36.8905478100074,28.5144313881196,7.0,5220,1500402452.8635,47.3611683645702,8.77068635508419,44242618.9188504,1233.61694776324,1242.0638947404,12,8.376116421887797
53691,3.72532666110647,75.46875,100.9375,7.0,5735.0,1024164328.08698,24.2660524050508,6.79693716710654,158289071.679876,1598.2431890453,2446.44550848404,16,-25.46875
71013,3.72532666110647,37.8767283496857,45.8586045559091,7.0,5735.0,1024164328.08698,11.0715796683925,0.601164453935572,158289071.679876,1598.2431890453,2446.44550848404,20,-7.981876206223404
25188292,10.2779049218839,55.9401306344811,35.8599667074303,7.0,4060,-1464627990.88284,56.9182189644947,6.06962999112471,2051320868.26326,550.601366698465,218.55392179827,24,20.080163927050798
87674,3.37688044338876,79.0157599402443,72.5123925107875,7.0,13180,129367138.888889,14.2854938176341,1.898847481064,2157660.74074074,1598.2431890453,2446.44550848404,28,6.503367429456787
41733271,3.72532666110647,16.2378594620246,14.2886829096862,5,11890,15323933916.8241,24.4290570649122,5.7817442068501,979205922.333175,1936.80353979442,3000.60352326565,32,1.9491765523383986
2914421,2.55802007757907,27.5618114828439,48.3998644778265,9,3840,496636701.129687,27.8270946139077,17.9126819526397,314788691.745455,1019.27381116181,1872.41307964772,51,-20.838052994982597
102112,0.627471992893334,73.1040375988037,83.5505233924375,7.0,24440,-314692737.430168,10.0765434736167,0.021469771416364,67821229.0502793,1598.2431890453,2446.44550848404,533,-10.446485793633798
22733465,1.76278015613193,21.4993440769616,21.6673910261196,7.0,60270,57550426822.6138,26.3845042181717,2.26753394268406,7084418881.54625,5575.28709327857,10407.7403070759,36,-0.16804694915800056
8429991,2.48567562177017,53.9736761965302,51.1785012313079,7.8,50100,5218620112.78237,25.6339685320435,1.3485513899381,3450702386.15693,3886.76773201774,8548.88219928111,40,2.7951749652223015
9295784,1.06621339720313,52.9746801915106,25.2883893489114,7.0,6480,5293250000,59.4557912599989,5.13976950772418,2072681000,1472.89739090323,2052.65096521176,31,27.6862908425992
382061,1.97336755976255,38.126953033907,46.1237815400401,7.0,27200,526171000,13.0339070006063,1.07271116086003,139704000,1598.2431890453,2446.44550848404,44,-7.996828506133099
1224939,2.75739669962976,102.14552480855,83.7391257717264,7.0,23360,1544680851.06383,47.5490713335536,0.275737043040234,2074468085.10638,10251.0696451007,18942.167732434,48,18.406399036823586
152090649,6.21750422069283,20.1615888634893,27.9493338841896,7.0,970,1584403459.98466,25.309959389543,16.1775631728154,11741740.2571771,218.403519337997,281.443995942183,50,-7.787745020700299
276197,4.53334753888771,39.287685115451,47.9382641923292,7.0,16150,528045664.5074,14.187340133481,1.33077489058796,52694935.0010688,1598.2431890453,2446.44550848404,52,-8.650579076878202
9446836,59.2197360232519,78.7769072783938,74.3083620349781,9.5,6630,1463600000,36.2828598908689,8.13105224877181,141700000,3228.47300408306,3704.30904061423,112,4.46854524341569
11106932,2.83966343445897,80.4044905064987,80.3415397228249,8.7,47130,11810272330.6797,20.075240558224,0.781226734946645,4303018197.84427,4845.48829505754,7988.52464388906,56,0.06295078367379858
337059,1.30058074547858,59.7740409879138,52.2333158171308,7.0,5250,194201408.788436,15.6000394114556,10.4510535995796,26326846.2259462,1598.2431890453,2446.44550848404,84,7.5407251707829985
10014078,6.74468253340715,23.8967368670133,26.8399999121001,7.0,1090,281548556.296849,16.9566846878966,25.7689758312295,87741932.9189547,388.30853923846,90.4726326277866,204,-2.943263045086802
64798,3.72532666110647,50.5125436879565,23.2697593736654,7.0,100100,47614095.0743783,5.11874218822023,0.281396534564362,217148645.741621,1598.2431890453,2446.44550848404,60,27.2427843142911
721145,10.919656944683,39.6473523128011,64.5394895103821,6.7,2330,24380673.5733894,42.6088022536757,13.9639784972823,73765182.3259175,1598.2431890453,2446.44550848404,64,-24.892137197581
10569697,4.51560291399368,47.1661966249317,37.7825645435625,3.4,2210,1059965390.78481,29.3342196293346,9.8121619148328,147112672.285848,734.282543766392,642.591741276973,68,9.3836320813692
3674374,2.0526745200172,32.3505414379409,55.794567424912,7.0,4900,391976946.375189,21.6232008180939,6.13767155368512,46846961.2648497,1819.09272164456,3413.37054965009,70,-23.444025986971106
2175425,7.53690261091916,48.11502383229,63.7602567886618,7.0,6700,146084155.211847,37.5753343932297,2.3148110827158,124130509.024899,1078.77173425882,1646.57480722158,72,-15.6452329563718
199977707,5.40349914037009,11.8775390673678,13.2367345454394,3.4,12270,92568388321.34,22.1336473656008,4.16832822196745,1063670886.79,1408.85252774701,2492.83786417253,76,-1.3591954780715998
28421,3.72532666110647,37.8767283496857,45.8586045559091,7.0,5735.0,61121510449.6,24.2660524050508,6.79693716710654,158289071.679876,1598.2431890453,2446.44550848404,92,-7.981876206223404
406634,0.111766261400274,70.1612686589168,35.4797553188355,7.0,41580,864905527.5015,72.6568251609166,0.655398677292875,158289071.679876,9418.90250200426,9067.12178519258,96,34.681513340081295
7305888,2.95456829831017,60.3537392445518,63.6398222029271,6.2,7490,1788110000,25.3828196327453,4.42997508466995,107090000,2513.35238098367,4761.9125833848,100,-3.286082958375303
17113732,3.81815240252386,26.5980854179657,34.6405225638741,7.0,710,329281976.028321,26.8675103794383,23.7560050181575,71420129.8732234,1598.2431890453,2446.44550848404,854,-8.042437145908401
9795479,18.1610453065451,9.69609531952923,34.0092778720909,7.0,240,604919.651526489,15.7508130170673,35.4200325741609,5235126.8994185,1598.2431890453,2446.44550848404,108,-24.31318255256167
533864,2.54039644167111,40.4318042627331,59.8453375730436,7.0,3250,128009964.769677,17.004660516996,8.44654446838171,9824627.35988005,1598.2431890453,2446.44550848404,132,-19.4135333103105
14786640,2.93431609293959,57.8897645349003,62.7076729696136,7.0,880,1988102944.64495,22.9764549074779,33.5196036107247,265124288.352564,390.626944322713,207.146451120741,116,-4.817908434713296
21032684,2.74253407543984,23.876723843469,26.1592888830039,7.0,1450,527363935.614182,26.6248721807401,16.6572401680054,72900867.5373347,329.213665740426,252.749482662317,120,-2.282565039534898
34714222,1.51567823124521,30.3530255225878,32.2425234169127,6.9,51080,49368985104.1989,26.6346687974256,1.81134574390941,5629382995.17341,7733.41165473909,15336.6248565213,124,-1.8894978943248972
56860,1.18894845245606,37.8767283496857,45.8586045559091,7.0,51400,21489604740.9,6.85794609285449,0.330634392733331,158289071.679876,1598.2431890453,2446.44550848404,136,-7.981876206223404
4773306,5.47829594346122,11.5501330018626,21.5093155924689,7.0,530,70035157.3,27.5230753744847,36.8141664735428,158289071.679876,1598.2431890453,2446.44550848404,140,-9.959182590606302
12754906,7.51662364663835,38.4680542162362,42.1075654679737,7.0,960,579793037.3908,12.9336323892287,54.8998138086533,158289071.679876,1598.2431890453,2446.44550848404,148,-3.6395112517375026
17341771,3.00744840213049,33.8455905043953,34.3105523869575,7.0,14310,31368232402.7197,30.5583003271937,3.27493353963917,237627482.999982,2145.52198849818,3820.37105668158,152,-0.46496188256219995
1354190000,2.61952432645544,25.4925222244964,22.7750001428849,5.3,5910,241213868161.42,45.4229807420749,9.11371387028895,1788058506,2149.60256906343,3466.01953935563,156,2.717522081611502
45782417,3.16930188840063,18.8112052836654,20.0239457350035,3.5,7340,15039979138.8914,33.4055006173979,5.58268705354931,246242647.170108,689.021202178994,1177.56998281677,170,-1.2127404513380995
684553,6.31474450315182,8.94586923883759,31.8645496987023,7.0,1500,10375197.4614675,11.2225695658433,30.1729634123769,826399.590760189,1598.2431890453,2446.44550848404,174,-22.91868045986471
70997870,9.72182806273363,30.8030090180745,37.548702379881,5.5,370,2891607809.09542,40.2547563785669,20.441060705608,669745991.90705,368.365121376176,109.059609816464,180,-6.745693361806499
4713257,5.01018773134464,58.0820278199554,39.3624073254876,7.0,3350,-69249948.2173565,65.3102191154701,3.79877492298434,51110911.8319922,542.91777426947,205.37814933495,178,18.719620494467797
