i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
156,842,260111.0,1.298,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,270900.0,181930.135,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,271000.0,813730.566,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,300490.0,2229.539,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,710239.0,0,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,710812.0,0.013,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,847120.0,188527.553,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,847330.0,94064.015,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,851782.0,31880.544,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,851790.0,34309.574,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,852520.0,35799.772,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,854219.0,1012.815,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,870323.0,244.013,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,870324.0,110.552,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,870899.0,252974.070,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
156,842,880240.0,234.536,181930.135,813730.566,0.013,1012.815,244.013,2229.539,35799.772,0,188527.553,0,234.536,0,110.552,1.298,252974.070,94064.015,31880.544,0,34309.574,0
124,842,260111.0,306040.648,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,270112.0,905940.992,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,270900.0,3374804.368,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,271000.0,13057168.571,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,271121.0,21038694.967,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,300490.0,52060.045,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,710239.0,0,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,710812.0,70.337,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,847120.0,1671.998,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,847330.0,3328.448,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,851782.0,4694.061,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,851790.0,0,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,852520.0,1542.794,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,854219.0,0.539,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,870323.0,1524434.153,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,870324.0,890479.451,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,870332.0,35.314,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,870899.0,211649.758,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
124,842,880240.0,2574.534,3374804.368,13057168.571,70.337,0.539,1524434.153,52060.045,1542.794,21038694.967,1671.998,0,2574.534,35.314,890479.451,306040.648,211649.758,3328.448,4694.061,905940.992,0,0
156,344,271000.0,5567346.974,0,5567346.974,333.935,5791.046,125.954,13116.832,36610.823,1986112.707,73761.231,0,5.459,8.518,199.570,0,5846.660,196857.945,23599.096,0,66325.198,0
