iso_code,gdp
4,592.476537451681
8,3952.80253807527
12,4197.42136055142
16,13101.5418159165
20,38885.3760140905
24,3100.83068530533
28,14861.8827074704
32,13789.060424772
51,3666.1418758065
533,28421.3864931862
36,56710.4457244504
40,44195.8175947748
31,5500.31038244408
44,30206.2404347372
48,22795.4488576612
50,1236.00506049059
52,16990.2194668498
112,5967.05220384914
56,41008.296719472
84,6142.47883269283
204,1041.65252315983
60,102005.62564189
64,2695.63877250025
68,2975.64881137847
70,4599.90102879933
72,5869.73294292043
76,8783.22598387817
92,6192.5624293745805
96,30681.6794391894
100,7074.68102325059
854,632.12668368394
108,289.359633280865
132,2891.88448249992
116,1170.74281578324
120,1399.67533119236
124,43596.1355365546
136,77298.6280551844
140,351.879753579186
148,774.411600504375
152,13569.9478008231
156,8016.43143498352
170,6228.4262990412
174,1322.93669549676
180,482.0645483336
178,2347.81849884859
188,11529.9545258398
384,1941.56633627815
191,11952.3111753908
192,7683.75789050585
531,19260.269845345
196,23487.125
203,17829.6983223668
208,53254.8563700916
262,2409.31190224284
212,7724.04241057376
214,6838.93659408348
218,6130.58667556768
818,3370.38244716015
222,3761.51368000275
226,9788.98377058219
232,6192.5624293745805
233,17402.0376128079
231,630.31268211446
242,5105.26262664449
246,42801.9081167285
258,18252.5199732421
266,7090.45460996325
270,611.671334233568
268,4014.18594419329
276,41103.2564363768
288,1711.29066611485
292,6192.5624293745805
300,18083.8779056547
304,44536.4013080999
308,8379.62184743156
316,34522.3779304433
320,3994.63691288475
324,756.425594058563
624,585.957010585942
328,5668.42976474423
332,1404.15521407257
340,2257.2227122596
344,42431.8882817277
348,12717.038597002
352,52951.6815110898
360,3322.58168813599
364,4990.93679760475
368,4416.94304894546
372,62053.9844381587
376,36206.5222171621
380,30242.3861352184
388,5077.55062188355
392,34960.6393843385
400,4064.25301644124
398,10510.7718884149
404,1496.65285612239
296,1459.13302105094
408,6192.5624293745805
410,28732.2310762599
414,29310.522105363
417,1121.08283510739
418,2125.45905698314
428,13786.4567953114
422,7802.75136773923
426,1113.87132770562
430,699.662946853965
434,7867.57189285698
440,14263.9645773495
442,105462.012584423
446,73220.2687642554
807,4861.55397141497
450,455.638039705577
454,376.246204801105
458,9699.58402084731
462,9434.3310782449
466,723.504202500133
470,24921.5790015791
584,3703.64905889496
478,1562.72524811646
480,9509.93465545353
484,9753.38004823861
583,2891.32210264749
498,2731.06558405856
496,3919.35114779589
499,6517.16375162528
504,3139.24365234375
508,594.226533517809
104,1224.56234328693
516,4965.68085962392
520,7736.22363607495
524,882.307448776577
528,45193.4032187971
540,32428.5824862295
554,38630.7265886928
558,2025.32477597575
562,481.111299477459
566,2679.55476480921
580,17665.1007493109
512,18777.4330589162
586,1282.44315294243
585,15761.3633809149
591,13669.5594424097
598,2502.08429055221
600,5861.40189546648
604,6180.1949572907
608,2974.29953130009
616,12560.051419682
620,19250.1065376852
634,66984.9102002396
642,8976.88053477541
643,9313.013671875
646,733.441121804147
882,4048.51387550813
674,42281.643467688
678,1571.4985399244
682,19977.7946924217
686,1238.12639559545
688,5588.98072768556
690,15157.5302874866
694,576.740231738962
702,55646.6187469505
534,32274.8905524359
703,16390.8821748507
705,20890.1664304173
90,2134.80245126853
706,387.607994416701
710,6204.92990145846
728,1071.77776475545
724,25754.36102944
144,4060.13178524716
659,20025.9623507165
662,10290.3789108118
670,7386.73759501693
729,2226.42163085938
740,8907.75122246823
748,3583.31129031343
752,51545.4836095322
760,857.497867522093
762,970.365223790049
834,928.806457519531
764,5708.79692481031
626,1322.3009129909
768,559.445746549378
776,4117.96071656001
780,18389.5310320673
788,3960.97532992845
792,10851.9541305658
795,6208.2966545016
796,25783.2941047676
798,3384.35777601473
800,864.18006234671
804,2124.66235351563
784,41525.1389031283
826,45071.0743234873
842,56762.7294515989
858,15655.936997552
860,2753.97107219949
548,2643.88608538737
862,6192.5624293745805
704,2595.23497870737
275,3272.15432360708
887,1488.41648208462
894,1307.90964916032
716,1410.32917419555
