population,inflation,exports,imports,income,gni,fdi,industry,agri,remit,energy,electric,iso_code,netExport
19542982,3.43351563418762,32.9468400859053,38.2190734717217,6.4,1950.0,170000,24.385441411048248,9.24882318734231,28512487.0427,1170.015201408135,1853.9792026304399,4,-5.272233385816399
3089027,0.0500181363468233,20.1152855452625,43.3387875873655,6.4,1100,143000000,19.3956891374484,24.5154120419235,28512487.0427,580.494764208924,1449.64741324695,8,-23.223502042103004
30774621,0.339163189071755,42.0697177213416,20.7886259146931,6.4,1610,280100000,53.3309696535528,8.39504849504573,28512487.0427,877.171907332344,689.23675778168,12,21.281091806648497
58230,3.43351563418762,32.9468400859053,38.2190734717217,6.4,1950.0,154499589.8738,24.385441411048248,9.24882318734231,28512487.0427,1170.015201408135,1853.9792026304399,16,-5.272233385816399
66097,3.43351563418762,32.9468400859053,38.2190734717217,6.4,1950.0,154499589.8738,14.8437550367806,0.517055747893417,28512487.0427,1170.015201408135,1853.9792026304399,20,-5.272233385816399
16394062,324.996871601321,89.6858311851382,62.8612782697202,3.2,360,878620000,72.1229549419033,5.66468956353548,266290000,438.58776427709,75.27115610518,24,26.824552915417996
75055,0.771779796900182,98.6016493366798,74.7669415561133,6.4,10220,43115925.9259259,13.8907314449624,1.59689852993905,1558148.14814815,1170.015201408135,1853.9792026304399,28,23.834707780566504
37070774,3.43351563418762,10.9863752325576,11.6360695451767,3.2,7430,10418314339.1428,25.9908360111364,4.67991094417297,267700000,1660.52009057054,2077.53957335771,32,-0.6496943126190988
3168523,-0.790883768934766,22.1614188089398,50.0719114183969,6.4,640,104188500,24.385441411048248,9.24882318734231,3520000,635.816751211842,1257.05257623189,51,-27.9104926094571
89101,4.04402131190514,74.4109752460483,70.6829704742022,6.4,20390,-127932960.893855,13.1778407396361,0.0186101998210558,43743016.7597766,1170.015201408135,1853.9792026304399,533,3.728004771846102
19028802,4.45743514797225,19.4052796907092,21.5617071402682,6.4,21280,14892978180.1828,24.5738190165519,3.11284281744593,868990623.794047,5680.90287554624,10260.4462435418,36,-2.1564274495590006
8011566,2.34486285357277,43.3462739519887,42.0142216659345,8.6,26810,8501013451.2622,28.2848020340956,1.64730021298979,1298060059,3570.49882632185,7076.26948339438,40,1.3320522860542
8048600,1.80500303704358,40.1708314787732,38.3777368008308,6.4,630,129937000,42.5383099128887,16.0848646701003,100962000,1403.43326789752,2040.4790895311,31,1.793094677942399
325014,1.6063294174058,38.0475628585261,41.5973810340409,6.4,24170,250250000,12.1488719700562,1.34464685685702,56170000,1170.015201408135,1853.9792026304399,44,-3.549818175514801
711442,-0.704852953090768,79.1806670285974,56.6284682992678,6.4,10220,363562321.906708,24.385441411048248,9.24882318734231,1012681829.78723,11199.6086820851,18697.2374417029,48,22.552198729329596
129193327,2.20825620937534,12.3442012279919,16.9775131339119,8.6,430,280384629.677983,22.2793826819325,22.7181480755923,4378216.6851099,141.353608766496,103.364471757895,50,-4.633311905919999
264657,2.43581303489138,43.2358228468704,47.3427030560549,6.4,11060,73696943.905,15.3064226180748,1.99542408890342,19150000,1170.015201408135,1853.9792026304399,52,-4.106880209184503
9979610,168.620235850933,69.2108213448948,72.3983446101294,7.9,1380,118800000,33.4789463312094,12.0968271694147,9600000,2462.41105614348,2996.30947501957,112,-3.187523265234603
10251250,2.54451776190906,72.5473951580567,69.6827399089776,8.4,25890,88738714000,24.9438325836543,1.17600527973714,3587770752,5669.35817583222,8247.67711254725,56,2.8646552490791066
240406,3.06743966930588,43.7275985663082,54.7939068100358,6.4,4400,29564651.9166666,22.0179211469534,10.854144265233,6435358.715,1170.015201408135,1853.9792026304399,84,-11.066308243727597
6998023,4.16540442290282,20.6053025489554,26.742848952329,6.4,470,-12794843.6146595,18.7563482119071,23.5412339925262,8901617.84217862,283.318588692835,57.0161029765121,204,-6.137546403373598
61833,3.43351563418762,32.9468400859053,38.2190734717217,6.4,1950.0,66900000,11.0730100605738,0.668952155022428,28512487.0427,1170.015201408135,1853.9792026304399,60,-5.272233385816399
587207,4.0121208107034,30.3942102191196,49.9592449259377,6.4,700,154499589.8738,36.4368028834936,24.2671952814324,28512487.0427,1170.015201408135,1853.9792026304399,64,-19.565034706818103
8592656,4.60822998872598,18.2747449737713,27.3230300480841,1.1,960,736350000,25.7390221812353,12.9658118842238,37000000,570.849572006606,407.440958883959,68,-9.048285074312801
4179350,3.43351563418762,21.883818745472,63.4739243887068,6.4,1390,146075610.876644,21.5373916859689,9.00146376331907,2350912.0467568,1039.92965413282,1822.29294028976,70,-41.5901056432348
1726985,8.6014851485149,51.8318100701299,40.0929196197881,6.4,3020,57171341.354862,46.3006545686044,2.79469978903454,133941061.157217,1039.5683807329,1099.60422354566,72,11.738890450341799
175873720,7.04414105947266,10.1880480043795,12.4517133524146,6.4,3910,32994718699.75,23.0066186321239,4.75045997570861,338325000,1065.77369262446,1885.66546497112,76,-2.2636653480351008
20104,3.43351563418762,32.9468400859053,38.2190734717217,6.4,1950.0,8073327000,24.385441411048248,9.24882318734231,28512487.0427,1170.015201408135,1853.9792026304399,92,-5.272233385816399
333926,1.55815247634947,67.3543319201318,35.8172935494234,6.4,14650,549607250.7,63.6697733362022,1.02441349174926,28512487.0427,7140.82161916113,7528.61412408737,96,31.5370383707084
8170172,10.3162621289989,36.218856756011,41.5268474034378,6.4,1660,1001503841.99968,22.6775829799096,10.970482362947,25957718.7965305,2277.36796728392,3673.60687143429,100,-5.307990647426799
11882888,-0.304212168486795,8.8447174852677,26.2782244851586,6.4,260,23107520.4782,21.8707545475914,24.9140364618327,44507102.97,1170.015201408135,1853.9792026304399,854,-17.4335069998909
6307659,24.4320242102151,6.3189705942566,16.234753894772,6.4,140,11683246.0768,15.5395706894248,44.1070401093686,2463668.23618653,1170.015201408135,1853.9792026304399,108,-9.915783300515399
458251,-2.47745668519833,27.0072185431265,60.5133898183652,6.4,1310,34202238.3816146,21.7471907808972,12.8717827032774,479393.645007688,1170.015201408135,1853.9792026304399,132,-33.5061712752387
12118841,-0.791992529473574,49.8462352302926,61.7632988660581,6.4,300,118308566.310881,21.8566544787003,35.918703225707,59617900,281.575441083846,32.8414243573292,116,-11.917063635765501
15091594,1.22719012976135,24.8568127317047,23.0711315143103,6.4,720,159708006.201387,28.4827009917297,18.1177424642566,29980072.0425181,418.090892188062,180.166521839906,120,1.7856812173944014
30685730,2.71943995691972,44.209235821106,38.5561220292153,7.1,22750,68303350856.0836,29.5000375204667,2.09165300710719,1696622259.4351,8265.07992477285,17037.0722808289,124,5.653113791890696
39658,3.43351563418762,32.9468400859053,38.2190734717217,6.4,1950.0,9358723000,24.385441411048248,9.24882318734231,28512487.0427,1170.015201408135,1853.9792026304399,136,-5.272233385816399
3759170,3.20340091563112,20.3722135905975,25.2875684031294,6.4,250,889074.9,24.385441411048248,9.24882318734231,28512487.0427,1170.015201408135,1853.9792026304399,140,-4.915354812531898
