iso_code,gdp
4,1996.52654008437
8,1126.68334010717
12,1780.37587355483
16,1996.52654008437
20,21620.4850212897
24,556.88424373456
28,11010.1974601342
32,7666.51783423783
51,603.298025247115
533,21023.1575127316
36,21853.781667691
40,24625.6007227434
31,655.119945170816
44,24849.6064784902
48,12738.7741181575
50,413.100185264402
52,11560.2459031879
112,1276.2880341
56,23098.8865077401
84,4642.1470345998
204,502.997964780144
60,56284.1686478094
64,722.852571406065
68,977.336055960911
70,1332.12236478772
72,3351.6965168531
76,3726.81142036099
92,1996.52654008437
96,17971.5065800941
100,1621.24301844691
854,249.802067600678
108,138.004617225366
132,1176.70725787049
116,301.516598515387
120,700.163213560189
124,24271.0020563821
136,1996.52654008437
140,243.877580064527
148,168.117652803305
152,5097.11493718915
156,959.372483639691
170,2547.14352840369
174,654.180409871714
180,392.626333784131
178,1029.96068877345
188,3773.03379319679
384,986.777320949729
191,4880.56898237938
192,2752.20378269319
196,14388.34765625
203,6029.03819275358
208,30743.5476816354
262,742.865697154312
212,4879.14977277925
214,2845.8391666108
218,1451.53088517998
818,1398.85983078672
222,1977.84061443838
226,1527.05637771592
232,295.19692403481
233,4070.60902410208
231,122.962293496623
242,2015.88117157355
246,24345.9148217032
258,14346.1904811211
266,3991.15702215689
270,544.622025851887
268,749.908534993961
276,23694.7604830673
288,253.389128238287
292,1996.52654008437
300,12072.9293569196
304,19004.1072910304
308,4840.68406406257
316,1996.52654008437
320,1664.29895827045
324,359.286673514741
624,301.495561232743
328,938.893297983287
332,814.999304226415
340,1079.60748497786
344,25756.6637783278
348,4624.28165670295
352,32096.3722613695
360,770.865351580294
364,1672.02287650211
368,1963.72283862715
372,26334.5672050501
376,21630.7476087887
380,20137.5912217673
388,3447.30389648976
392,39169.3595701504
400,1673.35812510644
398,1229.00124667231
404,411.821579175021
296,757.145142154679
408,1996.52654008437
410,12256.9935679503
414,19490.8381578713
417,279.619569260939
418,318.770922809904
428,3361.64086880275
422,3994.86114388889
426,443.95174088008
430,301.87646966176
434,7424.20291620221
440,3293.22997867086
442,48659.5988753233
446,15684.7795496765
807,1861.89806549945
450,285.466456273773
454,155.262841268764
458,4087.56259349384
462,2209.98823138762
466,263.498384233191
470,11083.0127951665
584,2127.24070522278
478,660.304773071148
480,3929.07549503364
484,7232.87880868278
583,2088.20954444136
498,440.538683980372
496,463.853881903101
504,1348.0498046875
508,318.342688504828
104,150.407828858471
516,2156.09894442246
520,1996.52654008437
524,223.711891850609
528,26214.498549887
540,16039.1738824642
554,13641.1027183822
558,996.89785199474
562,192.877719543037
566,565.304317206495
580,1996.52654008437
512,8321.39386651557
586,531.306496052198
585,7416.48078677887
591,4099.00653989315
598,639.279199918609
600,1728.34074341006
604,1941.318259717
608,1073.26322188173
616,4501.45406742273
620,11526.3720667968
634,27494.7713320186
642,1659.90763954548
643,1771.59411621094
646,254.942370752419
882,1406.76568300557
674,37473.7869829611
678,1996.52654008437
682,8795.26133853489
686,619.642103457883
690,7578.85105298845
694,138.713941615327
702,23852.3270285975
703,5426.62428119306
705,10201.3035366727
90,976.43421705057
706,1996.52654008437
710,3241.67447517796
724,14749.6874248766
144,869.696285031043
659,9275.98974602226
662,5846.97550214791
670,3760.08045686378
740,1978.44661083547
748,1686.66433741666
752,29624.9126748618
760,4941.85259705136
762,137.17860571592
834,399.451141357422
764,2004.10720879939
626,417.924199644793
768,297.899497099582
776,1996.52654008437
780,6120.94270389706
788,2170.48175121644
792,4278.39313044251
795,635.714311781872
796,1996.52654008437
798,1564.03937567783
800,257.829605739453
804,658.3486328125
784,31855.5006047175
826,28290.9725024578
842,36329.9560727102
858,6932.47355035523
860,558.226802377
548,1416.19736690445
862,4795.39966770598
704,394.583136574358
275,1476.17185000238
887,518.14867272789
894,364.031294255032
716,565.284389703613
