i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
484,842,710812.0,50.433,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,847191.0,5717.421,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,847192.0,143053.896,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,847193.0,2755.422,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,847330.0,47026.478,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,852520.0,2225.909,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,854211.0,1012.575,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,854219.0,300.291,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,870322.0,1105.260,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,870323.0,613197.163,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,870324.0,280929.861,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,870332.0,4193.914,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,870829.0,128115.000,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,870899.0,103334.461,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,880240.0,3347.750,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
484,842,880330.0,108.586,64834495.653,613197.163,47026.478,1012.575,2362478.266,280929.861,3347.750,2755.422,143053.896,103334.461,3470.979,4193.914,5717.421,2225.909,1105.260,50.433,300.291,206702.429,108.586,128115.000
842,484,270900.0,743.247,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,271000.0,8831549.639,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,271121.0,47213.846,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,300490.0,2956.112,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,710812.0,26.393,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,847191.0,16678.995,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,847192.0,12362.091,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,847193.0,1224.400,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,847330.0,424.393,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,852520.0,188.214,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,854211.0,2292.419,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,854219.0,2312.887,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,870322.0,392.889,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,870323.0,52454.704,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,870324.0,102843.750,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,870332.0,699.723,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,870829.0,126154.496,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,870899.0,196239.056,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,880240.0,295.824,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,484,880330.0,597.289,743.247,52454.704,424.393,2292.419,8831549.639,102843.750,295.824,1224.400,12362.091,196239.056,2956.112,699.723,16678.995,188.214,392.889,26.393,2312.887,47213.846,597.289,126154.496
842,392,270900.0,294610.332,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,271000.0,732917.542,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,271121.0,0,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,300490.0,1422.742,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,710812.0,1.371,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,847191.0,5404.334,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,847192.0,3907.272,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,847193.0,920.431,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,847330.0,1690.906,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,852520.0,58.603,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,854211.0,6009.584,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,854219.0,1611.023,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,870322.0,904.789,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,870323.0,36233.484,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,870324.0,47026.512,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,870332.0,895.014,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,870829.0,3315.379,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,870899.0,3948.724,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,880240.0,3646.687,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
842,392,880330.0,5189.380,294610.332,36233.484,1690.906,6009.584,732917.542,47026.512,3646.687,920.431,3907.272,3948.724,1422.742,895.014,5404.334,58.603,904.789,1.371,1611.023,0,5189.380,3315.379
156,842,270900.0,2206801.839,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,271000.0,86141.649,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,300490.0,1593.468,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,710812.0,0.001,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,847191.0,9615.773,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,847192.0,677648.035,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,847193.0,22665.086,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,847330.0,119355.384,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,852520.0,1709.480,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,854211.0,775.517,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,854219.0,682.549,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,870323.0,18.401,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,870324.0,1.783,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,870829.0,3490.733,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,870899.0,31030.851,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
156,842,880330.0,282.704,2206801.839,18.401,119355.384,775.517,86141.649,1.783,0,22665.086,677648.035,31030.851,1593.468,0,9615.773,1709.480,0,0.001,682.549,0,282.704,3490.733
276,842,271000.0,4609421.226,0,381618.292,2867.000,183.356,4609421.226,200370.860,1311.292,648.823,3025.521,37999.000,2193.133,948.040,474.147,93.543,92.286,0.093,51.260,0,264.000,10486.282
276,842,300490.0,2193.133,0,381618.292,2867.000,183.356,4609421.226,200370.860,1311.292,648.823,3025.521,37999.000,2193.133,948.040,474.147,93.543,92.286,0.093,51.260,0,264.000,10486.282
