population,inflation,exports,imports,industry,agri,iso_code
21522626,1.88443993781985,30.5289067989681,39.3637003432345,32.5913247969388,18.3980789270946,854
12220227,7.32110643415513,4.54931999999994,22.2240099999999,10.74295,28.6249500000001,108
582640,0.60579580839551,24.8509820217494,59.8417545432132,23.0872476526782,4.86405018483154,132
16396860,2.94029514263973,61.0418163559817,62.4611925020294,34.5600606697168,22.6963952065525,116
26491087,2.43760882182242,15.2358435072159,18.5031369912027,23.0380654380784,17.4968650540914,120
38037204,0.716999632307852,29.3634480170965,31.4190824211379,23.2514238269639,7.4728799267029,124
67311,1.92096800566845,60.1287466350613,46.2198019341456,7.95737551371471,0.442011756727529,136
5343020,1.71015659523149,15.1724799997493,34.3485400014428,20.4481887620838,29.4959372264099,140
16644701,4.46414437232863,26.7161490487759,42.0142110926852,15.9574740564936,46.8328453335089,148
19300315,3.04549084804331,31.533534451748,26.9706253708118,29.960419189674,4.08431323801444,152
1411100000,2.4194218945778,18.5861392390289,16.1681565370193,37.8428263745761,7.69864251697224,156
50930662,2.52663500084712,13.4908818196109,20.4133495007104,23.7880725208993,7.39086770152565,170
806166,1.92096800566845,5.67175210840519,28.0581825073439,8.08945323604662,35.7974035819198,174
92853164,1.92096800566845,28.6049515263296,29.8868058018726,41.2135958862629,20.8834188843753,180
5702174,1.79537147083111,57.0127050989658,42.4095137873946,22.057854067117,11.2417476443825,178
5123105,0.724911478131358,31.5353944113983,28.5696775195183,20.1365271604119,4.41427267612461,188
26811790,2.42500656821829,21.5681182248983,20.6364028168269,20.8569015548279,21.0824365135197,384
4047680,0.154811374562028,41.4820145218589,48.5033854890341,20.7103594744752,3.0835310006672,191
11300698,1.92096800566845,8.16845517549743,7.51453163424994,23.0186675609211,2.7619420225054,192
154947,1.92096800566845,30.5289067989681,39.3637003432345,15.0311981273335,0.202090223951159,531
1237537,-0.638422797978907,81.388777485457,82.7669616349417,12.9271994291638,1.87662449382612,196
10697858,3.16129528497808,69.9487715380852,63.1995482324718,30.6869294118492,1.96061362053174,203
5831404,0.420711974110026,54.9296212640352,48.5826383015702,19.999064804027,1.36132728782744,208
1090156,1.77740783806174,115.774818188231,107.3489620874,14.929221716496,1.68116296427059,262
71995,-0.727116412668306,30.5289067989681,39.3637003432345,12.2295024166654,15.1559447031688,212
10999664,3.78103179915516,18.2956971595932,25.9979593928743,30.2824717135657,6.04147752532252,214
17588595,-0.338872392562274,21.8579265957348,19.5173034802184,30.7257403995145,9.84273075607443,218
107465134,5.04493288977533,13.1067463706234,20.6524338172502,32.0091448983775,11.5676091272417,818
6292731,-0.371590212323993,25.6291775197024,43.8219730310035,23.942007131045,5.45417460882253,222
1596049,4.76970498098298,43.4867314883318,45.9406385860181,45.4313776860657,2.91312442239414,226
3555868,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,232
1329522,-0.444531097679859,69.2738629866934,69.1924757132555,22.7794505745534,2.05033085403078,233
117190911,20.3563468559061,7.12720094276697,16.878912700715,23.1022948090627,35.5582693458206,231
920422,-2.5952432588737,27.5196049264609,44.2171594593268,16.8730487385064,14.5022929909741,242
5529543,0.290554555653313,35.9237616733111,35.7103548518545,24.0259112849359,2.45207798591011,246
301920,1.92096800566845,11.1903411799537,35.661894462872,23.2514238269639,7.4728799267029,258
2292573,1.17681176042119,47.5047621419628,22.5552344452796,41.5890781935188,6.62814684727239,266
2573995,5.93127636562439,9.62179188685386,37.8785731385365,16.8536853891411,21.2440052017636,270
3722716,5.2024648897533,37.2914948646426,56.5843034270251,21.1775597588703,7.28866812979586,268
83160871,0.506689889953274,43.0131290321633,37.3851760276969,26.6211021809287,0.752445359323199,276
32180401,9.88728956269943,20.7210460973151,17.7958155639978,29.8767542339128,18.8537826617709,288
32709,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,292
10698599,-1.24798355581408,31.9884491678224,39.6823957653075,14.9714383254413,4.23836165281583,300
56367,1.92096800566845,36.3627780317637,48.836192331392,18.1488401677632,17.3219503468564,304
123663,-0.740732597045501,30.5289067989681,39.3637003432345,13.0941140557003,4.90306046386154,308
169231,1.92096800566845,6.3030920829086,57.4753652735304,23.2514238269639,7.4728799267029,316
16858333,3.21444062197346,16.3279691327059,24.8306699906435,22.1643688014585,9.89588321197133,320
13205153,10.6018600008336,64.3152396862667,68.0672726673565,28.5336042668235,25.8219861815446,324
2015828,1.14000939393218,14.3870438781701,29.248796493144,13.4801601747361,30.8632447518505,624
797202,0.993337022838757,30.5289067989681,39.3637003432345,38.7960801467797,16.8511786471615,328
11306801,22.7963113642528,7.65100685425779,29.7628848779504,23.3275466831099,20.3625000491202,332
10121763,3.46841177951168,35.0945890759895,50.524829034906,25.950158911833,12.1171809163756,340
7481000,0.250962021080809,176.30044085528,174.38076202635,6.17077797726807,0.0989644609949965,344
9750149,3.3267438576673,78.7285909026743,76.7997865633128,24.3965520126129,3.39148020598227,348
366463,2.84792401518658,34.4512439839632,35.0085271398686,20.1244564303771,4.580299060332,352
271857970,1.92096800566845,17.2714213388682,15.7041742336216,38.2516051688632,13.7024660064027,360
87290193,30.5941390387295,19.4246089315582,24.3855556612928,36.1405561421958,12.2129981052409,364
42556984,0.574162679425838,27.2218072972819,29.4330742448105,41.2586384237154,5.97488228338059,368
4985382,-0.334584625428444,133.337202322551,114.428561007685,37.5044902067327,0.931203344935232,372
9215100,-0.588430300016595,27.6756854779656,23.2076915737833,18.1404458065216,1.31645049038765,376
59438851,-0.13770757391657,29.4432373327238,25.8430488731507,21.5439774532594,2.00892870584469,380
2820436,5.22677779293517,24.0851387595275,41.7746274749254,20.3912395369836,8.6832359903362,388
126261000,-0.0249958340276592,15.5585542763298,15.8001573523187,29.0168416037449,1.04427085559301,392
10928721,0.33329435062843,23.63925508854,41.7001496512306,23.3908348788392,4.69703811006178,400
18755666,6.74900183815967,30.5289067989681,26.4975355671251,33.0977971542858,5.3912826934481,398
51985780,5.40481467184518,9.63953268531996,17.5943665352312,17.4044520575429,22.6210088545818,404
126463,1.92096800566845,12.7229223647022,83.0108451288216,9.78945005953219,26.1760174678469,296
25867467,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,408
51836239,0.537288023411772,36.359590549146,32.6744545418102,32.5381602000323,1.76572048133322,410
4360444,2.1017295482741,30.5289067989681,39.3637003432345,45.4263566418396,0.457473273068322,414
6579900,6.32542296338083,31.3070363362618,52.1642756151629,29.2020392133665,13.5743343984907,417
7319399,5.10407262959903,30.5289067989681,39.3637003432345,32.4163678323352,16.3377623592616,418
1900449,0.219064904842049,59.8993432537649,58.931720739175,19.5078867810489,4.33640010767793,428
5662923,84.8643330472041,16.3725868675626,33.7572174204001,6.63816639544826,3.07825000560689,422
2254100,4.97809676252292,39.7165589371598,87.8955799942689,35.1435090590491,4.78413761009429,426
5087584,1.92096800566845,30.5289067989681,39.3637003432345,17.7079999638156,41.0519665820445,430
6653942,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,434
2794885,1.19989444983569,73.2502233995053,63.9473524210029,24.8669558848214,3.52058210977139,440
630419,0.819957302126994,199.619000865177,165.596791540086,11.33301812768,0.212408001749032,442
676283,0.81141051149158,61.5298010314702,59.5096337740107,8.44497760559295,7.4728799267029,446
2072531,1.20007348888482,57.7714758968318,70.4697821845457,22.7433488020449,8.56904257773164,807
28225177,4.20179312190553,20.1420748831987,28.8686324818304,19.4661871057193,24.6929443979329,450
19377061,8.62551469650552,30.5289067989681,39.3637003432345,18.4906809272364,22.6552060808202,454
33199993,-1.13870215393056,61.5992242595204,55.2293370944993,35.9571227080395,8.16854724964739,458
514438,-1.3697742556981,49.4270918346685,68.3509799098356,11.8928216967194,8.00487942533302,462
21224040,0.438088940320712,30.6566300509484,36.3339442292221,21.1573788531585,36.1880449703943,466
515332,0.638544956776653,152.158116552827,139.343271709283,13.4458730753639,0.435983141985177,470
43413,1.92096800566845,35.5189134747051,72.8953255653328,13.4033916591925,20.2575764596082,584
4498604,2.38569488456317,40.6618529763678,53.9940734735715,32.4141193720701,19.617851905039,478
1265740,2.58080077182828,39.3741807773587,46.509554253716,16.6517311790564,3.14380868309124,480
125998302,3.39683415569999,39.4771444787025,37.4232092321933,29.7967416253308,3.79555461107758,484
112106,0.550898203592806,23.75,65.2941176470588,4.8853431372549,22.1016421568627,583
2635130,3.76597122245352,27.1400030908938,49.9254534708056,22.8222331831349,8.69170647720657,498
3294335,3.79604026111249,57.6603497333803,55.1782978958072,37.0496708510144,12.9656563032859,496
621306,-0.255655699848551,25.9966855513088,61.0093366878564,17.2946808842072,7.55489215188015,499
36688772,0.705968661338317,30.7956567880259,38.0516114364654,26.0448673616107,10.664176831517,504
31178239,3.14169129409215,29.58964629394,66.339016229659,21.6226912800842,26.2320014321278,508
53423198,1.92096800566845,28.652047116773,26.452082209526,38.5791835987836,20.9337779202196,104
2489098,2.20938236933476,33.4167716118874,41.7225012722559,25.7997490958864,9.16003166922781,516
12315,1.92096800566845,47.3684210526316,99.4152046783626,23.2514238269639,7.4728799267029,520
29348627,5.05236655289216,6.80528982551322,34.1135757693508,12.0473199260095,22.1800901927127,524
17441500,1.2724603778917,78.2654765043376,68.1963014575722,17.8568289957691,1.59906092676986,528
271130,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,540
5090200,1.71456170007244,21.9162223168263,22.3051879439032,23.2514238269639,7.4728799267029,554
6755895,3.68181341625573,42.1845034157446,47.2152370200549,25.815302258116,15.5599715913691,558
24333639,2.89819376026271,10.2855092327417,25.7763964066285,20.2394848712722,38.3769159852612,562
208327405,13.2460234276597,8.11831195360427,8.23387544417195,28.2205055170115,24.1433058676092,566
49587,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,580
4543399,-0.903874872278535,47.0559509732967,44.8197494245021,47.1477968290677,2.46933965497997,512
227196741,9.73999313898131,9.29855904268724,17.4177214167425,18.5894635445816,21.8541325548966,586
17972,0.218181818181824,30.5289067989681,39.3637003432345,12.8622469233823,3.45375148868599,585
4294396,-1.55027540803759,39.6079163347352,34.4693202660392,23.9232024751283,2.76969820479093,591
9749640,4.87167398565548,30.5289067989681,39.3637003432345,33.0470875447,18.7553276008804,598
6618695,1.76751592356686,33.6054991612435,29.4891512735788,33.8488287103024,11.0834607938365,600
33304756,2.00241205759293,22.3808017431295,21.1492058178084,30.154665864706,7.70251042998047,604
112190977,2.39316239316241,25.2028393100072,32.9667209917927,28.3999175850466,10.1853110319109,608
37899070,3.3744697261859,52.9909243041795,47.3332871335243,28.3483311602312,2.56883771547078,616
10297081,-0.0124383299576167,37.0467742388261,39.190714226037,19.4004549966046,2.1739396592118,620
2760385,-2.54031503004763,49.1188782621275,40.9002166251587,52.3334307302059,0.338750393788988,634
19265250,2.63107311184752,36.8765645791238,41.1825487998703,26.547935587499,4.17885403792064,642
144073139,3.38165937237896,25.5825633068107,20.4483023068266,29.806223878696,3.9992487281832,643
13146362,9.85039902274209,19.3070459698362,35.8269448026158,18.6440794410633,26.6308748641178,646
214929,-1.568912477409,29.1959607947601,48.2876399371707,11.1223756527207,9.53628221636978,882
34007,1.92096800566845,164.478694503619,140.424473235515,35.61492208678,0.0141009169057584,674
218641,1.92096800566845,30.5289067989681,39.3637003432345,13.2486097231413,14.2284252386668,678
35997107,3.44545825956691,26.1829049524404,25.8936838998287,40.1051735391502,2.54190509866685,682
16436120,2.54743464570552,20.6697177628428,39.3350121891373,23.2300603568344,16.2158547282752,686
6899126,1.57553290083409,48.219036497617,56.499978399219,24.9023559312384,6.34335002788481,688
98462,8.27685811437228,65.3580343614594,70.5939689053834,11.5538478476984,2.10480117390732,690
8233970,13.4468711101053,15.0910699945656,36.4668677546578,5.24341034790062,59.4873958863112,694
5685807,-0.181916666666656,181.716808898651,150.011124992863,23.6485232726454,0.0331650730639154,702
42310,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,534
5458827,1.9369412669422,85.0740655369858,83.4394529645077,28.1660572560641,1.72973881919489,703
2102419,-0.0548568157606067,77.740597657025,68.4947444470511,29.2320605456577,2.09373979902914,705
691191,2.96354992076069,27.9384956804312,32.2818419592613,17.2449869224063,34.1198383133867,90
16537016,1.92096800566845,17.1146302484382,84.5270957431353,23.2514238269639,7.4728799267029,706
58801927,3.21003597454107,27.6003027900055,23.2006787401901,23.2727872970934,2.52063944776343,710
10606227,29.6758435538571,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,728
47365655,-0.322753017299705,30.7999452588532,29.3432225182895,20.132130101459,2.87113737255018,724
21919000,6.15394508391743,15.2684127926539,21.3666737963163,27.8967835792848,8.14819682170069,144
47642,-1.16724501769362,30.5289067989681,39.3637003432345,23.1971928884274,1.11463767994573,659
179237,-1.75580833517596,30.5289067989681,39.3637003432345,11.3698838820502,1.94766586028752,662
104632,-0.628131309354661,30.5289067989681,39.3637003432345,12.943199004333,8.56773162720856,670
44440486,150.322723865569,0.459601288036464,0.29727425673994,23.3281861558455,20.3208627539859,729
607065,34.8929491585684,30.5289067989681,39.3637003432345,36.5606718418582,8.1360284150591,740
1180655,1.92096800566845,44.916525846412,41.9679793111403,31.3768287748946,8.11843772304706,748
10353442,0.497367318853562,43.847302531012,39.3637003432345,21.5906876161299,1.32935387209544,752
20772595,1.92096800566845,14.7768104677012,33.6136385007733,22.0930399533443,36.6333467358844,760
9543207,1.92096800566845,17.3243145704475,38.4247894490479,33.7965394725715,23.9638010774396,762
61704518,3.29029062798326,14.2954876549757,15.308762347907,28.6749346840959,26.7371112693473,834
71475664,-0.845937147357037,51.5729501471872,46.2519755365693,33.2428549895245,8.69768165551579,764
1299995,1.92096800566845,36.7380169183598,48.1469802325691,36.8248298334278,13.1489399797832,626
8442580,1.82754038520035,22.6936446280897,32.1476287628832,22.6999051573963,18.7766483059643,768
105254,-0.349737696727454,20.5901681500636,64.9438547366316,14.7759011100476,17.8115669242968,776
1518147,0.598986330824747,30.5289067989681,39.3637003432345,33.0417632313585,1.17030864050751,780
12161723,5.63415115897623,37.9501042351049,46.2906679907116,21.5374636180197,10.3802951349707,788
84135428,12.2789574462574,28.7331269769847,32.2228040644612,28.0252013650582,6.66815502175033,792
6250438,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,795
44276,1.92096800566845,30.5289067989681,39.3637003432345,15.6528943318231,0.430680641975896,796
11069,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,798
44404611,3.31332289544493,15.4147985397289,21.585893851908,26.4905245869762,23.9290337205103,800
44132049,2.7324920941942,38.8216462901934,40.3348060859881,20.7999429657705,9.31015109807472,804
9287289,-2.0794031794094,95.9265985842984,70.6453007377593,42.1740430729015,0.963890712780097,784
67081000,0.98948670377243,29.2371897151774,28.878969128657,16.991563305546,0.64377316203971,826
331501080,1.23358439630637,10.2021257426695,13.1816361351266,17.5084284843618,0.948847431791134,842
3429086,9.75640636078191,25.0842825037863,20.739103024473,18.0842506586349,7.28668644653781,858
34232050,12.8677297362606,24.2880630917945,37.7412057195423,31.6736378935409,25.1214399709681,860
311685,5.32935073101713,16.7082197870161,41.8662182795075,23.2514238269639,7.4728799267029,548
28490453,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,862
96648685,3.22093436652514,84.381594816559,78.8642626050018,36.7437117015519,12.6553971925266,704
4803269,-0.735332001092242,15.3576234410914,51.9305678064861,17.0283999819724,7.10160510439939,275
32284046,1.92096800566845,30.5289067989681,39.3637003432345,23.2514238269639,7.4728799267029,887
18927715,15.7325851421273,46.7901653766552,32.5353224461596,40.2578989774546,2.9770863463156,894
15669666,557.20181736205,25.9170142887527,28.7335470109986,32.7675167489516,8.77285875573664,716
