i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
156,842,260111.0,7.000,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,270900.0,163665.000,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,271000.0,382457.250,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,300210.0,4431.104,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,300490.0,10163.793,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,710812.0,0.002,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,710813.0,0.013,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,847191.0,3223.776,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,847193.0,168166.525,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,847330.0,410222.906,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,851790.0,32093.209,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,852520.0,111267.000,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,852810.0,108320.736,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,854211.0,1831.127,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,870322.0,127.821,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,870323.0,69306.330,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
156,842,870390.0,5785.216,163665.000,1831.127,382457.250,111267.000,0.002,10163.793,410222.906,69306.330,4431.104,168166.525,7.000,5785.216,32093.209,0,127.821,53.632,234585.790,0.013,3223.776,108320.736
