iso_code,gdp
4,2071.493282279585
8,813.789396580449
12,1610.30182620235
20,18591.9123403358
24,423.393452775682
28,10029.4777498107
32,8250.67317414321
51,584.384267258527
533,19742.3167386832
36,21478.3851573346
40,27361.8751106437
31,561.906807871869
44,21665.3878591494
48,9195.42560974637
50,401.96518010266
52,10685.2606122975
112,1511.32531567314
84,4063.90196836915
204,372.877330765148
60,51371.7408069836
64,652.350989248904
68,1025.4156357625
70,1000.3986424992
76,5049.76611943426
92,2071.493282279585
96,12653.8245193954
100,1820.40523184553
854,250.413933774443
108,148.089553542574
132,1185.58374001024
116,267.409796214605
120,789.274258513031
124,21024.5850687045
136,2071.493282279585
140,272.101528596479
148,226.328762416438
152,5467.54118035129
156,828.580479295681
170,2594.41982530463
174,717.318190095199
180,135.477400218295
178,663.728703331461
188,3580.93388469275
384,1237.13136361583
191,5677.70488566224
192,2332.50821705533
196,15092.826171875
203,6489.7036188033
208,33368.142415092
262,740.038953117996
212,4676.82716515001
214,2616.74741010329
218,2293.65582793553
818,1239.35356227086
222,1858.37139425221
226,588.641583140383
232,320.966609421161
233,4093.39247738765
231,123.830522318538
242,2031.04239181069
246,26009.2694886182
258,16070.302049745
266,3705.81793161305
270,619.593039488998
268,851.52595816837
276,27289.0593603191
288,399.737407504915
292,2071.493282279585
300,13472.1376092623
304,20496.661371851
308,4198.71556113552
320,1755.84958223191
324,448.965314147432
624,174.362470238443
328,948.240422744595
332,461.972121569092
340,1009.16270537509
344,25808.970952453
348,4744.21226429639
352,31030.0535989181
360,459.191863103941
364,1737.70003294612
368,894.329094332383
372,24294.8547674007
376,20106.6307473306
380,22318.1373007109
388,3410.42776005243
392,32423.7556133801
400,1633.28088186495
398,1468.66929119877
404,483.708632337355
296,761.433961429226
408,2071.493282279585
410,8281.69998157684
414,14256.2975283485
417,345.138131648451
418,243.986443617621
428,2973.53484252681
422,4127.32005423634
430,2071.493282279585
434,5470.78780002773
440,3166.66653264509
446,16232.4585811943
807,1875.81776397421
450,288.635928740885
454,163.111245486358
458,3308.83565299935
462,1972.62340436336
466,274.974397345528
470,10273.4518124025
584,2111.94417274848
478,796.841809444516
480,3593.23408089547
484,5555.73724554862
583,1964.64373552591
498,578.734627562193
496,467.513952978486
504,1491.13977050781
508,311.045137758259
104,103.626838073267
520,2071.493282279585
524,204.876506977866
528,27885.8083823465
540,17324.2528307698
554,14738.4455703918
558,931.795913449482
562,243.517539233512
566,467.939014177062
580,2071.493282279585
512,6139.73282520597
586,427.506327495099
585,2071.493282279585
591,4012.05416513441
598,737.413721028004
600,1880.89316502001
604,2149.70106301576
608,1000.00546700952
616,4518.10822630174
620,12199.206385024
634,17651.5455802225
642,1852.46730900413
643,1834.86181640625
646,251.349680904
882,1493.924235388
678,2071.493282279585
682,7169.36986349547
686,702.433663023714
690,7715.91814709341
694,151.09656286769
702,21829.2998697666
703,5538.61646477184
705,11175.7710286265
90,1121.13218640585
706,2071.493282279585
724,15394.3514628249
144,850.811603871151
659,8665.09905958579
662,5593.74841355014
670,3272.61874058178
740,2405.74424633296
752,30596.5272048832
760,4542.94912522261
762,214.436234518603
834,387.018646240234
764,1841.04237673117
626,2071.493282279585
768,335.711980650602
776,1889.67065077405
780,4569.65241228159
788,2253.07831053321
792,4433.76641899432
795,587.99008670922
796,2071.493282279585
798,1324.23010882819
800,292.169481253444
804,835.2509765625
784,25905.8433836172
826,28297.8659970584
842,32853.6769523009
858,7780.69098002223
860,623.216132835985
548,1432.60842167883
862,3885.80270436744
704,352.783068017119
887,359.217054747933
894,377.456331604857
716,554.361483583302
