population,inflation,exports,imports,income,gni,fdi,industry,agri,remit,energy,electric,iso_code,netExport
24411191,12.6862687216715,36.40927410036575,42.01992195597265,6.4,3030.0,271000000,26.8120992326398,31.114854912062,61930744.9395718,1140.68695845889,2106.17615881902,4,-5.610647855606899
3011487,2.36658195679796,23.0129911473171,47.85935562815,8.4,2620,262479012.637464,25.0816065897088,18.8453087247237,6511798.04614106,719.584378082987,1722.07284972507,8,-24.8463644808329
32956690,1.38244656662119,47.2051950916585,24.0734058680896,6.4,2730,1155999999.99995,56.5538885033346,7.69131487186431,26999999.9999988,983.682159828551,895.842391939239,12,23.1317892235689
57254,4.10725070715932,99.6,123.6,6.4,3030.0,436980733.51171803,24.2695341122995,8.48610428920676,61930744.9395718,1140.68695845889,2106.17615881902,16,-24.0
79826,4.10725070715932,36.40927410036575,42.01992195597265,6.4,3030.0,436980733.51171803,16.0357828783728,0.380576808035011,61930744.9395718,1140.68695845889,2106.17615881902,20,-5.610647855606899
19450959,22.953513851394,65.5262677696291,41.0646943598961,6.4,1370,-1303836930,60.4019934569532,5.06040294790886,214905215.9,433.185633674926,109.197700740616,24,24.461573409733
79869,2.09875196709306,93.02679217958,82.7226647356988,6.4,12670,220963374.074074,14.5184648805214,1.75633598841419,1670140.74074074,1715.30881818979,2106.17615881902,28,10.3041274438812
39070501,4.10725070715932,23.2458767338576,17.3053942367662,3.8,4240,5265250000,28.6263140439084,7.93875427420938,314010000,1712.85349015617,2397.48653338231,32,5.9404824970913985
3047246,0.638928002410126,27.3131979500115,42.8265406335218,8.1,1500,292073220.164722,24.2695341122995,8.48610428920676,207369058.141488,824.451980575247,1488.55720870583,51,-15.513342683510302
94483,3.39778677828806,68.0871212121212,76.9886363636364,6.4,20370,-207798005.868163,16.2991240530303,0.0173295454545455,61930744.9395718,1140.68695845889,2106.17615881902,533,-8.901515151515198
20176844,2.69183168316831,18.2345398442686,20.9480542227162,6.4,30730,-25093141435.1896,24.6308353316914,2.88693365739529,1531079216.44992,5624.19201932671,10571.4253428336,36,-2.7135143784475986
8227829,2.29913785639285,48.6197522046932,45.4140534786122,8.8,38770,81096089418.116,27.0742425967636,1.25939963482441,2118672481.03345,4085.56765095628,7977.68159741774,40,3.205698726080996
8391850,9.67950731917054,62.9411060091835,52.9007785985227,10.8,1290,4476396000,58.5242563385905,9.08684368137353,239397000,1599.9606761322,2388.38873430769,31,10.040327410660801
347804,1.59160618079803,38.7598869482117,42.6363839694191,6.4,28560,563414700,10.8090522762856,1.06443545271548,83964350,2001.12707156904,2106.17615881902,44,-3.876497021207399
901921,2.58620689655173,83.8940482059345,64.4194769029886,6.4,16310,1048601306.14142,24.2695341122995,8.48610428920676,1223404255.31915,11510.3185312239,21024.0142983698,48,19.47457130294589
140912590,7.04661816222037,14.3928418979283,20.0040929665367,8.8,540,813321971.875196,23.2998442190711,18.5710395455964,5457649.18951444,161.758867678183,173.731814878997,50,-5.6112510686084
269477,6.08218729535043,44.8147663306716,52.8014137976175,6.4,13580,390061395.8643,14.9456735174761,1.58659510407121,40794146.7041721,1447.24781706788,2106.17615881902,52,-7.986647466945897
9663915,10.3388794457932,59.7978087236099,59.08654296872,8.9,2820,306600000,37.8387848851416,8.51859080856531,52200000,2768.82153868282,3245.37208781327,112,0.7112657548898937
10478617,2.78143263670025,74.2828289213953,70.2462217485879,8.7,37780,33662010793.5663,22.5737781481988,0.840639973990251,2426083650.54625,5555.61578402951,8509.99707308703,56,4.0366071728074076
280375,-1.10431044411911,46.1170030790284,47.6907287033869,6.4,4990,126908465.922063,16.9510605542251,9.82463564830653,19332237.978542,574.230940704414,2106.17615881902,84,-1.5737256243585023
8149419,5.36452085832342,18.483639980467,20.6122912074473,6.4,810,-8788860.12677506,21.6135923867357,26.6894285026991,33541431.0189938,306.682599090806,72.2750910218262,204,-2.128651226980299
64154,4.10725070715932,36.40927410036575,42.01992195597265,6.4,3030.0,43700000,9.95111886767338,0.80164153178958,61930744.9395718,1140.68695845889,2106.17615881902,60,-5.610647855606899
663323,5.31263104637752,39.3023404705545,66.2218917004601,6.4,1170,6210884.3515,36.9170825694604,20.1999744993388,61930744.9395718,307.542479304954,2106.17615881902,64,-26.919551229905608
9377388,5.39323106890664,35.5481429306567,32.0937984307176,2,1000,-238620000,26.2692194219914,11.7927215329112,66719820.04045,553.924930908266,469.213815190328,68,3.454344499939104
4094297,4.10725070715932,24.3164228910803,60.0390399307182,6.4,2810,623812851.5592,21.4328391329964,8.29736825390212,39993450.0464274,1230.97493904326,2197.69108103296,70,-35.722617039637896
1892807,8.61022528546438,52.9235535447696,35.5817985125809,6.4,4690,420854175.013436,42.8549522076655,1.82838052405033,107032901.744271,986.049290815176,1392.11234954224,72,17.341755032188694
186797334,6.86953720898965,15.2438292672646,11.8429659475288,2.9,3980,15459981604.1196,24.1725782837817,4.6511688230456,373953000,1152.75656985554,2008.56721006521,76,3.4008633197358
23497,4.10725070715932,36.40927410036575,42.01992195597265,6.4,3030.0,-7142639000,24.2695341122995,8.48610428920676,61930744.9395718,1140.68695845889,2106.17615881902,92,-5.610647855606899
366717,1.24443711883964,70.1684471590321,27.2891694625922,6.4,22990,175068516.562807,71.5603386670035,0.946593335407581,375574678.932879,6048.01522700066,8426.11605134204,96,42.8792776964399
7658972,5.03883807111907,42.5295657507757,57.1846454619625,6.4,3800,4098122930.77934,24.2323985840088,7.28368572889434,35452285.32738,2597.89616674405,4165.18039235553,100,-14.6550797111868
13876127,6.41504018369687,9.84184747809064,24.3303222900142,6.4,440,52130040.8814284,20.1658324331189,26.7709190270281,83860215.6593625,1140.68695845889,2106.17615881902,854,-14.488474811923561
7388874,13.2520699188223,6.20000016552948,28.8999986757642,6.4,130,584701.692574561,16.9330035986109,40.8481233922949,193606.158167478,1140.68695845889,2106.17615881902,108,-22.699998510234717
492827,0.418891612855161,37.7773604608664,66.5664793961861,6.4,2030,80513541.3322083,19.2110778495222,9.00118732269349,5170967.04875081,200.881851034947,2106.17615881902,132,-28.7891189353197
13246583,6.61525912001587,64.084707255092,72.7472228096896,6.4,470,379180190.600283,24.9914303601321,30.7100575859259,128490500,259.38077766923,66.8851733311149,116,-8.662515554597604
17275171,2.01353950175986,22.2454563987642,22.7522249503959,6.4,1130,243601636.500456,27.9657412565661,16.734176852467,56198255.1610859,408.363135739727,191.37292476005,120,-0.5067685516316978
32243753,2.21355203439764,36.8567073235071,32.9024256932286,6.4,34310,25552226940.9281,29.2129915241778,1.88031145780062,3261615579.71714,8422.03430847519,16948.2752209397,124,3.9542816302785013
46727,4.10725070715932,36.40927410036575,42.01992195597265,6.4,3030.0,9506484000,24.2695341122995,8.48610428920676,61930744.9395718,1140.68695845889,2106.17615881902,136,-5.610647855606899
4208834,2.8835207335902,13.3627533256972,21.7081835399254,6.4,320,10100000,24.2695341122995,8.48610428920676,61930744.9395718,1140.68695845889,2106.17615881902,140,-8.3454302142282
10005012,7.89036567462992,47.977274188704,37.8694708381835,6.4,470,-99342519.3566,9.23916035326705,53.8141243497039,61930744.9395718,1140.68695845889,2106.17615881902,148,10.107803350520498
16175311,3.05257621387848,40.1755720109791,31.8869622271745,6.4,6270,7462207179.80944,34.0353024140687,3.92221193783973,3199999.16289998,1753.53055035542,3097.06564529115,152,8.288609783804603
1303720000,1.77641407667574,33.8298575661784,28.3780352999888,5.9,1760,104108693867.085,47.0225784804294,11.6414956027145,1817413689.7668,1393.69132405731,1782.31215291627,156,5.451822266189598
42220940,5.05101962689697,16.9710437391628,20.4516537557921,3.6,3030,10235417315.1376,30.3481497700897,7.52726670177952,56161403.6064596,641.475793764895,918.406837933973,170,-3.480610016629303
592683,3.01332395058121,8.83628108091383,26.921128253126,6.4,1120,558865.800033746,12.2064983234001,29.3762738871979,399551.114956253,62.4279758319371,2106.17615881902,174,-18.08484717221217
56550247,21.3168167229341,22.9441827774461,29.3704219175618,6.4,200,180000000,31.7922104949414,21.5793822469407,32300000,294.666475992581,86.6662881242588,180,-6.426239140115701
3672839,3.09449011456182,75.0050837514178,44.5478085109842,4.9,1100,801314933.871917,61.7104106958137,6.10423786651851,66191458.442911,295.89698867824,115.714301661467,178,30.457275240433603
4315887,13.7982949108987,43.4645223606983,45.7581415316241,4.2,4610,1528787464.115,24.2695341122995,8.62223694626727,209029050,895.697917948269,1709.03455071924,188,-2.293619170925801
18970215,3.8858303988648,31.8789802249852,30.9419558147997,6.4,900,349059586.543272,16.2241764454845,16.0651853583535,597208166.443528,507.0279382706,166.102492776176,384,0.9370244101854972
4310145,3.31717824448043,36.3693312500175,45.0684959308912,6.4,10260,1814728743.16264,23.7317432257062,3.86542415708259,197045573.163937,2261.48377838797,3582.24607292794,191,-8.6991646808737
11246114,4.10725070715932,21.018043449426,18.3433309837714,6.4,3970,436980733.51171803,21.5268299936084,4.36365221842694,61930744.9395718,948.73838198688,1156.66620487752,192,2.6747124656546006
1037062,2.56016132330235,55.6921102559885,56.2249625665534,8.9,23990,1161973511.03819,17.8911230141923,2.73852799962435,240674536.458146,2140.01959381406,4062.43792560136,196,-0.5328523105648983
10211216,1.85709789109223,61.813226864735,59.4847335388564,9.3,12480,13730164683.4592,33.6171981929638,2.28463529199072,1340706459.85356,4400.87811285159,6357.42109460812,203,2.328493325878597
5419432,1.81781458291257,47.452125515225,41.9476153409526,9.8,49610,12847031342.3671,22.2395319368162,1.1456435911337,1511602740.97652,3487.63191419322,6659.00042661297,208,5.504510174272397
