population,inflation,exports,imports,income,gni,fdi,industry,agri,iso_code
21224040,0.438088940320712,30.6566300509484,36.3339442292221,5.6,790,536851812.897275,21.1573788531585,36.1880449703943,466
515332,0.638544956776653,152.158116552827,139.343271709283,5.6,26440,4433602745.59181,13.4458730753639,0.435983141985177,470
43413,1.92096800566845,35.5189134747051,72.8953255653328,5.6,6690,6588260.8,13.4033916591925,20.2575764596082,584
4498604,2.38569488456317,40.6618529763678,53.9940734735715,5.6,1790,927916265.774285,32.4141193720701,19.617851905039,478
1265740,2.58080077182828,39.3741807773587,46.509554253716,5.6,9940,224668082.7703,16.6517311790564,3.14380868309124,480
125998302,3.39683415569999,39.4771444787025,37.4232092321933,5,8750,31375040837,29.7967416253308,3.79555461107758,484
112106,0.550898203592806,23.75,65.2941176470588,5.6,4070,470259041.875,4.8853431372549,22.1016421568627,583
2635130,3.76597122245352,27.1400030908938,49.9254534708056,5.6,4490,157420000,22.8222331831349,8.69170647720657,498
3294335,3.79604026111249,57.6603497333803,55.1782978958072,5.6,3720,1719115941.52003,37.0496708510144,12.9656563032859,496
621306,-0.255655699848551,25.9966855513088,61.0093366878564,5.6,7900,530903011.481089,17.2946808842072,7.55489215188015,499
36688772,0.705968661338317,30.7956567880259,38.0516114364654,5.6,3250,1418713118.61153,26.0448673616107,10.664176831517,504
31178239,3.14169129409215,29.58964629394,66.339016229659,5.6,470,3187942207.14962,21.6226912800842,26.2320014321278,508
53423198,1.92096800566845,28.652047116773,26.452082209526,5.6,1370,1907154040.9,38.5791835987836,20.9337779202196,104
2489098,2.20938236933476,33.4167716118874,41.7225012722559,5.6,4650,-159342886.17868,25.7997490958864,9.16003166922781,516
12315,1.92096800566845,47.3684210526316,99.4152046783626,5.6,15240,470259041.875,23.2514238269639,7.4728799267029,520
29348627,5.05236655289216,6.80528982551322,34.1135757693508,5.6,1180,126626337.460302,12.0473199260095,22.1800901927127,524
17441500,1.2724603778917,78.2654765043376,68.1963014575722,5.6,50170,-237187131852.318,17.8568289957691,1.59906092676986,528
271130,1.92096800566845,30.5289067989681,39.3637003432345,5.6,5775.0,-519823168.2505,23.2514238269639,7.4728799267029,540
5090200,1.71456170007244,21.9162223168263,22.3051879439032,5.6,41480,4057542348.23944,23.2514238269639,7.4728799267029,554
6755895,3.68181341625573,42.1845034157446,47.2152370200549,5.6,1740,746500000,25.815302258116,15.5599715913691,558
24333639,2.89819376026271,10.2855092327417,25.7763964066285,5.6,550,360653574.571153,20.2394848712722,38.3769159852612,562
208327405,13.2460234276597,8.11831195360427,8.23387544417195,5.6,2020,2385277665.91608,28.2205055170115,24.1433058676092,566
49587,1.92096800566845,30.5289067989681,39.3637003432345,5.6,5775.0,470259041.875,23.2514238269639,7.4728799267029,580
4543399,-0.903874872278535,47.0559509732967,44.8197494245021,5.6,17110,2859557867.36021,47.1477968290677,2.46933965497997,512
227196741,9.73999313898131,9.29855904268724,17.4177214167425,5.6,1420,2057000000,18.5894635445816,21.8541325548966,586
17972,0.218181818181824,30.5289067989681,39.3637003432345,5.6,14640,24000000,12.8622469233823,3.45375148868599,585
4294396,-1.55027540803759,39.6079163347352,34.4693202660392,5.6,12470,-2154734383.85,23.9232024751283,2.76969820479093,591
9749640,4.87167398565548,30.5289067989681,39.3637003432345,5.6,2470,111767602.8779,33.0470875447,18.7553276008804,598
6618695,1.76751592356686,33.6054991612435,29.4891512735788,5.3,5550,92925020.5931718,33.8488287103024,11.0834607938365,600
33304756,2.00241205759293,22.3808017431295,21.1492058178084,4.8,6000,731609218.417583,30.154665864706,7.70251042998047,604
112190977,2.39316239316241,25.2028393100072,32.9667209917927,5.6,3350,6822133290.81919,28.3999175850466,10.1853110319109,608
37899070,3.3744697261859,52.9909243041795,47.3332871335243,5.6,15300,17388000000,28.3483311602312,2.56883771547078,616
10297081,-0.0124383299576167,37.0467742388261,39.190714226037,5.6,21850,3815634818.12139,19.4004549966046,2.1739396592118,620
2760385,-2.54031503004763,49.1188782621275,40.9002166251587,5.6,58370,-2434065934.06593,52.3334307302059,0.338750393788988,634
19265250,2.63107311184752,36.8765645791238,41.1825487998703,5.6,12700,3602418172.35716,26.547935587499,4.17885403792064,642
144073139,3.38165937237896,25.5825633068107,20.4483023068266,7.5,10740,9478810000,29.806223878696,3.9992487281832,643
13146362,9.85039902274209,19.3070459698362,35.8269448026158,5.6,760,99915133.3187944,18.6440794410633,26.6308748641178,646
214929,-1.568912477409,29.1959607947601,48.2876399371707,5.6,4000,4425308.15222961,11.1223756527207,9.53628221636978,882
34007,1.92096800566845,164.478694503619,140.424473235515,5.6,41450,470259041.875,35.61492208678,0.0141009169057584,674
218641,1.92096800566845,30.5289067989681,39.3637003432345,5.6,2100,47112184.7725813,13.2486097231413,14.2284252386668,678
35997107,3.44545825956691,26.1829049524404,25.8936838998287,5.6,21540,5399157039.57757,40.1051735391502,2.54190509866685,682
16436120,2.54743464570552,20.6697177628428,39.3350121891373,5.6,1460,1845663881.2822,23.2300603568344,16.2158547282752,686
6899126,1.57553290083409,48.219036497617,56.499978399219,5.6,7440,3485786682.97846,24.9023559312384,6.34335002788481,688
98462,8.27685811437228,65.3580343614594,70.5939689053834,5.6,14040,175110126.136493,11.5538478476984,2.10480117390732,690
